"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"LRP1B",257.883815817804,2.30615664049429,0.452426756483375,5.09730383414896,3.44525127096104e-07,2.71551321226787e-05,"LRP1B"
"PHLDA2",39.1546901923225,2.24367262592099,0.55623995443136,4.03364161104658,5.49190585959515e-05,0.00242141707645153,"PHLDA2"
"ABLIM3",49.1064379760031,2.23004010375414,0.583339328678546,3.82288660153587,0.000131898448041642,0.00509396388416903,"ABLIM3"
"CD109",125.31967385211,2.22734122553565,0.365505172572334,6.09387060068173,1.10212760473569e-09,1.49160991653098e-07,"CD109"
"EPHA1-AS1",18.864161668277,2.21814829668898,0.522820520967671,4.24265729390935,2.20888618390906e-05,0.00109837394780705,"EPHA1-AS1"
"CHAT",21.2703546318003,2.20734679544659,0.704485894650845,3.13327323117036,0.00172868438921028,0.0428849092996133,"CHAT"
"LINC00632",89.7758006463248,2.14285466690115,0.349849150769577,6.12508180222084,9.06370284199021e-10,1.25953099136371e-07,"LINC00632"
"RIT2",15.9833960004423,2.13797200811127,0.647107428248604,3.30389038169086,0.0009535310848912,0.0261280947275469,"RIT2"
"PI3",20.3378826525615,2.13443898613372,0.655749110505497,3.25496283858982,0.00113407203942902,0.0303276584564833,"PI3"
"ANO3",36.8316171272367,2.11939345176397,0.514477262487216,4.11950849201355,3.796814321224e-05,0.00176398859986658,"ANO3"
"SLC18A3",1246.01827650087,2.1067003834563,0.176453249370293,11.9391419028805,7.39824900302807e-33,2.30292694966258e-29,"SLC18A3"
"INSYN2B",104.085920521084,2.09864009688147,0.547998056737417,3.82964879360342,0.000128326272605108,0.00499317526706475,"INSYN2B"
"PDZK1IP1",21.2199981680341,2.09128015045084,0.519849144424313,4.02285965626961,5.74957598030164e-05,0.00249577209337244,"PDZK1IP1"
"SCGN",182.618400955986,2.08692829987123,0.415250105462551,5.02571407548851,5.01562708383083e-07,3.75303941984342e-05,"SCGN"
"CACNG6",20.4853995574824,2.08175525768451,0.644667912007314,3.22919012860826,0.00124141332587798,0.0325823895513742,"CACNG6"
"LINC01833",75.9854743930952,2.06663492839418,0.370808181568584,5.57332613226588,2.49921071734377e-08,2.49344330799606e-06,"LINC01833"
"MMP25",93.3826271887585,2.06529147522797,0.315045898143992,6.55552567862357,5.54462066875137e-11,9.69623326836475e-09,"MMP25"
"SLC12A3",28.5750948004983,2.05613863849073,0.508387488203068,4.04443202518279,5.24501228915822e-05,0.0023298877867836,"SLC12A3"
"CHL1",91.7992382521611,2.04594784465655,0.316241138552855,6.46958157948384,9.82746626919315e-11,1.59327796889294e-08,"CHL1"
"PPP2R2C",329.893142704237,2.04235939666053,0.296335243562502,6.89205702334816,5.49913197954846e-12,1.09728833499605e-09,"PPP2R2C"
"SLC5A4-AS1",25.7940296892393,2.01829076321518,0.446050866213884,4.52479956007394,6.04527715620777e-06,0.000349772095387427,"SLC5A4-AS1"
"MAOB",72.1939782928429,2.0075078187429,0.388684046812519,5.16488349652081,2.40588726970446e-07,1.97080155082528e-05,"MAOB"
"HTR2B",81.7544986795382,1.99485908431378,0.30473972530496,6.54610777218978,5.90559703751468e-11,1.01005178342724e-08,"HTR2B"
"SHANK1",263.216531914984,1.97810487541401,0.50473774482947,3.91907459998328,8.88896011332825e-05,0.00366970226004883,"SHANK1"
"LUCAT1",25.2243045284148,1.95265552784265,0.529121872684619,3.690370080404,0.00022392803433014,0.00792094528707796,"LUCAT1"
"FSTL5",177.867473048631,1.94891409683944,0.322403761635561,6.04494838072781,1.49457845217669e-09,1.98817256663914e-07,"FSTL5"
"IL13RA2",665.573990357091,1.94868655888052,0.229664452338246,8.48492894325035,2.15850591417364e-17,9.88087824947015e-15,"IL13RA2"
"LINC02735",117.026089638588,1.92996461481544,0.27765810216735,6.95086727075666,3.6304732681459e-12,7.43482709808195e-10,"LINC02735"
"EDIL3",192.546454929068,1.92508762768486,0.334507199649856,5.75499609485216,8.66437976780604e-09,9.88289370663874e-07,"EDIL3"
"PRLR",271.495616534245,1.91840239293039,0.39221270582539,4.89122959158913,1.00207992617074e-06,7.02539277969432e-05,"PRLR"
"PPP1R3G",36.8364710270511,1.90937709200979,0.474029421114025,4.02797169745821,5.62601142234749e-05,0.00246657019091314,"PPP1R3G"
"SYK",374.293885088884,1.90256103331573,0.198307895189999,9.59397522470241,8.47551253244422e-22,6.2815655740458e-19,"SYK"
"C6orf58",24.9016390866156,1.9023005485781,0.484026426657352,3.93015844551142,8.4889902909313e-05,0.00352656771493596,"C6orf58"
"CORIN",594.602635526235,1.89057833582308,0.185048687665806,10.2166535719369,1.6700701012019e-24,1.73286473700709e-21,"CORIN"
"CACNA1G",429.778964234106,1.84711988474125,0.320997246995332,5.75431690468084,8.69928320360773e-09,9.88289370663874e-07,"CACNA1G"
"ARHGAP18",55.8634831931895,1.84043096611134,0.470579542092461,3.91098805087818,9.19193202095876e-05,0.00378474153370905,"ARHGAP18"
"L3MBTL3",79.5410695756752,1.8399905031404,0.350052711360391,5.25632410041832,1.46963205227026e-07,1.2499100142915e-05,"L3MBTL3"
"BASP1",1183.51983174729,1.83428270962538,0.196724352873913,9.32412628547839,1.11901726752576e-20,6.9665539007084e-18,"BASP1"
"GBP3",45.5057218439353,1.81765501213251,0.488105052899206,3.72390124080083,0.000196167689567392,0.00713353719725909,"GBP3"
"AKR1C1",228.085141141401,1.81354270717085,0.324321831731383,5.5917996561912,2.24728037849906e-08,2.30109682966838e-06,"AKR1C1"
"IP6K3",191.84985639251,1.79569259084376,0.284569252470874,6.31021298067877,2.78651732380307e-10,4.13041482168295e-08,"IP6K3"
"TRIM63",15.2964146041788,1.79225797977966,0.565999731813495,3.16653503357178,0.00154266762675509,0.0390407787688068,"TRIM63"
"IL15",171.98383874846,1.79108261578418,0.244572619758086,7.32331614861791,2.41916954298408e-13,5.61969474134392e-11,"IL15"
"PAPLN",46.4959243112105,1.78550737179506,0.454887180347705,3.92516529138118,8.66702045956817e-05,0.00358759325618934,"PAPLN"
"LEF1",442.716490548792,1.78370949514618,0.171919395823883,10.3752661914508,3.21315636834419e-25,3.84688967053146e-22,"LEF1"
"SMPDL3B",41.9638516609212,1.77089388152372,0.460612607961835,3.84464917137147,0.000120725029379509,0.00473290770091355,"SMPDL3B"
"ELAPOR1",27.271679112196,1.74375483690227,0.524679674535396,3.32346557629922,0.000889063948725795,0.0247538305867053,"ELAPOR1"
"SERPINI1",284.950494786858,1.73664264087201,0.340732527784469,5.09679146914476,3.45458504259212e-07,2.71551321226787e-05,"SERPINI1"
"HMCN2",215.243216290385,1.73352210409352,0.234511989434206,7.3920404166793,1.44592557304881e-13,3.62973961595673e-11,"HMCN2"
"SLCO2B1",96.1312976778006,1.72698059425385,0.500453208147247,3.45083329697774,0.000558858645450769,0.0171409111987093,"SLCO2B1"
"GABRD",56.2841463315637,1.72130717570686,0.374174761701957,4.60027599904758,4.21931522597723e-06,0.000254532644097324,"GABRD"
"TSPAN8",817.278559015844,1.71062152920125,0.251732661513753,6.79538967615371,1.08020153115205e-11,2.0502751988842e-09,"TSPAN8"
"LGI1",50.463108219429,1.70871293516243,0.465332371129396,3.67202679455817,0.000240634445175361,0.00839738678185947,"LGI1"
"TPPP",66.6073281461142,1.70258263236099,0.352274217994691,4.83311734265677,1.34411505741819e-06,9.17535383932313e-05,"TPPP"
"ID4",1060.99566168929,1.70027031645015,0.224619025291485,7.56957392297347,3.74450334505171e-14,1.05962636477063e-11,"ID4"
"GRIN1",223.929245893933,1.6987097827969,0.220437740049039,7.70607511408441,1.29746279340437e-14,4.03874218330913e-12,"GRIN1"
"FGF1",236.82735852716,1.69580096679606,0.227714578917552,7.44704609980223,9.545327280357e-14,2.47605789652461e-11,"FGF1"
"NAT16",212.67525279729,1.66621752951596,0.249951256472103,6.66616984860778,2.62565380839094e-11,4.75182277602286e-09,"NAT16"
"RELN",3957.95378741124,1.6345205624141,0.445685546424456,3.66743004238561,0.000245000551341727,0.00853062322389853,"RELN"
"NRN1",283.610873832906,1.6315280315837,0.290485669016581,5.61655257248017,1.94804997196479e-08,2.01892475913575e-06,"NRN1"
"RRAGD",179.767162129126,1.6313758725089,0.215155366845294,7.58231549799979,3.39441604827387e-14,9.78346136580268e-12,"RRAGD"
"TNIK",377.493472009714,1.62827409802676,0.345567164148711,4.7118889378218,2.4543113554434e-06,0.00015719712730914,"TNIK"
"MIR124-1HG",40.3373074703333,1.62166350036311,0.475798542261498,3.4082985892627,0.000653693224803847,0.0196032395970079,"MIR124-1HG"
"CA12",566.550168440648,1.61978996474315,0.219479130486637,7.38015482907961,1.58105561052561e-13,3.90596024162232e-11,"CA12"
"CHRM2",759.110319866199,1.61656131070323,0.367012518333079,4.40464896959219,1.05955309163835e-05,0.00057862751993892,"CHRM2"
"NUDT10",136.538047916921,1.61304111871195,0.222751902975586,7.24142463954051,4.43995853260828e-13,1.00150021161616e-10,"NUDT10"
"LINC02762",35.9404185394276,1.601683097331,0.403498648045728,3.96948813853147,7.20271920759434e-05,0.00304628048225539,"LINC02762"
"TENT5C",372.93253239889,1.59840430842211,0.198635077524204,8.04693878012224,8.48906187033725e-16,3.07264555697509e-13,"TENT5C"
"NPAS3",47.6802046025821,1.59617985323066,0.413945208691139,3.85601722092073,0.000115249372441445,0.00457587049152719,"NPAS3"
"PRDM6",65.2353340128112,1.59241776399413,0.413407307660724,3.85193424132937,0.00011718849599546,0.00461752342195781,"PRDM6"
"HES7",206.199152422789,1.59210634486484,0.206908546130466,7.69473458027653,1.41788190832425e-14,4.28703461651276e-12,"HES7"
"ICAM5",191.996410943124,1.58705641113166,0.257460945947103,6.1642607786337,7.08131605222796e-10,9.92915342674559e-08,"ICAM5"
"C1S",798.392527821699,1.5735206839908,0.173141358104518,9.08806943192009,1.00813153427903e-19,5.81131822204401e-17,"C1S"
"INSC",25.5668483737536,1.5734148294824,0.502818450495299,3.12919072069156,0.00175288493799103,0.0433541091784966,"INSC"
"PDE1A",65.7961894634307,1.57260178000175,0.416042443448404,3.77990708584225,0.000156886893223019,0.00585560577007932,"PDE1A"
"SIX3",407.001829203663,1.56984172425245,0.189625010914681,8.27866385705191,1.24565009845974e-16,5.10192056116508e-14,"SIX3"
"MARCHF11",1013.7061416723,1.56255226644273,0.275900831590425,5.66345616805656,1.48354079170545e-08,1.58149512891121e-06,"MARCHF11"
"CDKN2A",293.023955840481,1.55168877609524,0.331982479545758,4.67400803264789,2.9537777072468e-06,0.000183890384942357,"CDKN2A"
"EXPH5",46.0956262262134,1.52872497173542,0.40037284758841,3.81825336294276,0.000134399858352365,0.00516882233676466,"EXPH5"
"FNDC5",2900.57107580764,1.52234751880832,0.143680243439242,10.5953851578215,3.13049658874586e-26,4.42936808247641e-23,"FNDC5"
"LBH",669.460503605314,1.5166819850319,0.174254740416051,8.70382051822903,3.20894394875193e-18,1.61109689091532e-15,"LBH"
"PLD1",127.103318194712,1.51087782810995,0.2886263509564,5.23471894753705,1.65236097469036e-07,1.39012682216653e-05,"PLD1"
"UNC13D",2672.84448021931,1.50712997509276,0.189882266496108,7.93718130135996,2.06827618231068e-15,7.09864899524273e-13,"UNC13D"
"BET1-AS1",44.6177372618281,1.50366863545869,0.452064057625857,3.32622912636681,0.000880295338886446,0.0246419364288285,"BET1-AS1"
"MLKL",43.671698014811,1.49208824311418,0.400793865374279,3.72283203916008,0.000197000580324823,0.00714712594912716,"MLKL"
"CHST13",28.9604452650613,1.49117531005751,0.438794591969578,3.39834477759673,0.000677949222946109,0.0202137963715196,"CHST13"
"HPSE2",65.919291612065,1.48381569932029,0.339667172860034,4.36844010219299,1.251371268509e-05,0.00065356853768705,"HPSE2"
"CDC42BPG",214.407456620682,1.48018732440413,0.279866510087698,5.2889047851431,1.2305092097731e-07,1.06398029671714e-05,"CDC42BPG"
"KIF1A",5148.44844398297,1.4788983527338,0.284486118275077,5.19849039278539,2.00913506919256e-07,1.67220204368519e-05,"KIF1A"
"KANK4",44.0951876760346,1.4770829674484,0.397848701263733,3.71267510175745,0.000205080081975815,0.00740567790230859,"KANK4"
"SERPINE1",121.583092793469,1.47607279817466,0.312143518864888,4.7288273148916,2.25820344686066e-06,0.000147057231995562,"SERPINE1"
"POU2AF3",31.7819550129316,1.46680087124408,0.458409940739827,3.1997579914537,0.00137543026219668,0.0356192955088671,"POU2AF3"
"BMAL2",336.082592250594,1.4636312853228,0.174495940445728,8.38776696801162,4.95463096400829e-17,2.08415881956284e-14,"BMAL2"
"LINGO1",99.5476459460474,1.46013283803084,0.284503768886008,5.13220912238909,2.86361073283229e-07,2.29738337349494e-05,"LINGO1"
"CHST15",583.109933839542,1.44777226670139,0.306947371508955,4.71667914790778,2.39725287303449e-06,0.000154816778904186,"CHST15"
"GAP43",3150.73129254158,1.44555764230802,0.267541326079987,5.40311907505402,6.54919516501516e-08,5.96091658177169e-06,"GAP43"
"SYT4",7839.25606311932,1.44460384544225,0.244026639694114,5.91986123831829,3.22213362047084e-09,4.17910730575068e-07,"SYT4"
"UNC5D",103.044352537709,1.44300727633842,0.353618190988738,4.08069299914602,4.49016284741811e-05,0.00203111316405715,"UNC5D"
"DLGAP1-AS2",45.9269175000042,1.43504838811263,0.384126220310622,3.73587719930232,0.000187061945123427,0.00683434768521364,"DLGAP1-AS2"
"PPP2R2B",450.535141618435,1.43379715743077,0.169655831928448,8.45121055452702,2.88297790568736e-17,1.24640744789217e-14,"PPP2R2B"
"NRIP3",82.5984222039394,1.42757005214259,0.304636457677886,4.68614315904388,2.78401562787163e-06,0.000174719432387879,"NRIP3"
"RAB38",69.7124066162133,1.41773180264393,0.267802239487348,5.29395051123502,1.19701839459144e-07,1.04080415047046e-05,"RAB38"
"ZNF556",54.6440688277396,1.41750717289505,0.425058915761491,3.33484870057505,0.000853458215498961,0.0241513157564106,"ZNF556"
"POU3F3",1303.86987816258,1.41443631121683,0.148534036871044,9.52264101220676,1.68832753604476e-21,1.14248390308698e-18,"POU3F3"
"SOSTDC1",78.0303142598191,1.40587894523778,0.350029006958276,4.01646411380233,5.90778552212224e-05,0.00254705744782024,"SOSTDC1"
"SLC12A8",68.8684620763697,1.40202786515773,0.280195258005877,5.00375300829798,5.62247879133413e-07,4.14731089612912e-05,"SLC12A8"
"APOE",741.038258223028,1.39797827979732,0.332139739115262,4.20900637641611,2.56496151074978e-05,0.00125144391703165,"APOE"
"CXCR4",207.321572544515,1.39369808025382,0.193226032891862,7.21278628658592,5.4818416470232e-13,1.21884833420384e-10,"CXCR4"
"ZFP3",191.600016645482,1.39049592715728,0.433713960524566,3.20602068117776,0.00134584315296463,0.0349694538109206,"ZFP3"
"TMEM45A",442.18667238759,1.39041788478532,0.197469725368722,7.04116989168387,1.90632396167086e-12,4.00946299181692e-10,"TMEM45A"
"DLG3",51.0410117529019,1.38895936493121,0.365350223549746,3.80172030945011,0.000143694886314924,0.0054194494366799,"DLG3"
"LEF1-AS1",39.1102816838798,1.38758680789666,0.430385389694952,3.22405648779145,0.00126388465852794,0.0330606736560148,"LEF1-AS1"
"GRIK5",1188.94936610971,1.38201530800658,0.174158050577547,7.93540869011518,2.09803298497279e-15,7.09864899524273e-13,"GRIK5"
"PROM1",99.3476816804401,1.37291180353866,0.250103273180639,5.48937959139409,4.03347966269529e-08,3.80467136182966e-06,"PROM1"
"RAB7B",31.4734589478771,1.36345920678169,0.41728680911239,3.26743902996095,0.00108525239469446,0.0292736018561952,"RAB7B"
"ATP1A3",488.854378042243,1.36122366975951,0.298316240774788,4.563022335707,5.0422448065874e-06,0.000297263250642902,"ATP1A3"
"C14orf180",71.757072631877,1.35437792559112,0.290275465005174,4.66583672707915,3.07363697360608e-06,0.000189833674036528,"C14orf180"
"LYPD1",500.554495219909,1.34166746195495,0.185245380746371,7.2426500274892,4.40001274633036e-13,1.00150021161616e-10,"LYPD1"
"PAQR5",67.2886981433032,1.33908752451886,0.280754345071089,4.76960569988613,1.84586868339955e-06,0.00012277393242919,"PAQR5"
"LUM",3662.53641565782,1.33788422022612,0.221856039432989,6.03041604657432,1.63538110554527e-09,2.15703995989038e-07,"LUM"
"SCRT2",144.362163745964,1.33594915546594,0.269875260304297,4.95024684352168,7.41194126593117e-07,5.34071545661818e-05,"SCRT2"
"EVA1A",814.860194024382,1.33401140034276,0.21156382301426,6.30547974288044,2.87302580140441e-10,4.2184692050055e-08,"EVA1A"
"CRB1",149.693836089493,1.33334831398428,0.407013574119267,3.2759308258195,0.0010531435202897,0.0285063056518069,"CRB1"
"PLPPR4",572.545683888684,1.33067427169021,0.334582487052533,3.97711871715891,6.97553444920925e-05,0.00296763694125125,"PLPPR4"
"SLC35F3",34.0893296266498,1.32352857691297,0.425001603433306,3.11417313775067,0.00184461212167396,0.0449992837958206,"SLC35F3"
"PRPH",470.763275772794,1.31706331524403,0.346456584917134,3.80152484490675,0.000143808315172757,0.0054194494366799,"PRPH"
"GMPR",160.070155321885,1.31441988238166,0.340758667882908,3.8573336682761,0.000114630633045728,0.00456294417576398,"GMPR"
"SEMA3C",7268.60545549078,1.30941559262843,0.278245736721798,4.7059682137651,2.5266388770119e-06,0.000160508601966584,"SEMA3C"
"IFI44",171.417576640977,1.30535638832815,0.334820730633282,3.89867253995649,9.67214698771533e-05,0.00394076690358119,"IFI44"
"SYT12",75.9393089184555,1.30219492991891,0.266367341075515,4.88871843170045,1.01494539724109e-06,7.0836816872916e-05,"SYT12"
"CYSLTR2",206.827478045489,1.30148729752266,0.363715110641446,3.57831516877966,0.000345816293080261,0.0114516697563855,"CYSLTR2"
"DEPP1",159.162657091256,1.29790517348193,0.214328824025559,6.05567253673335,1.39832204432439e-09,1.87616243947111e-07,"DEPP1"
"C1QTNF1-AS1",122.52572443253,1.2969308315071,0.315174607271472,4.1149597765343,3.87246937835649e-05,0.0017884603384196,"C1QTNF1-AS1"
"BATF3",99.8284552196382,1.29091291913913,0.349258803018357,3.6961499838596,0.000218893688124209,0.00779735077554841,"BATF3"
"KCNJ11",54.1809401023226,1.27950533347319,0.40202182112667,3.1826763280843,0.00145920635402523,0.0373537626546852,"KCNJ11"
"VGF",56726.6570220077,1.26955803276201,0.252110537376869,5.03571983135401,4.76056431238202e-07,3.59676810475309e-05,"VGF"
"AKAP6",863.219145437822,1.26369411166151,0.341156308136558,3.70414992049827,0.000212100797589898,0.00760630602232529,"AKAP6"
"PALM2AKAP2",331.413733854293,1.24143468119854,0.34657011039405,3.58205928314772,0.000340896405662075,0.0113856473341728,"PALM2AKAP2"
"S100A3",47.9327611502709,1.23792863945508,0.399443737193057,3.09913142750506,0.00194088901103763,0.0469797769327988,"S100A3"
"FOXO1",101.464648212324,1.23789560256187,0.358754328275362,3.45053844649848,0.000559469473717832,0.0171409111987093,"FOXO1"
"PRSS35",130.019935250537,1.23374323068723,0.293555383893935,4.20276138124926,2.63678503089324e-05,0.00127642759061354,"PRSS35"
"NEFH",795.944426985466,1.22980146342226,0.153370851478202,8.01848233591531,1.07059675381135e-15,3.7869926991636e-13,"NEFH"
"IL33",73.6156916910115,1.22928567280795,0.356504307480642,3.44816499271808,0.0005644091461868,0.0172244391201007,"IL33"
"CYP2J2",149.768717267691,1.22675747749548,0.305839339640676,4.01111733675849,6.04320647220899e-05,0.00259108720477853,"CYP2J2"
"LINC01667",102.057068951354,1.22604652885156,0.298920418923629,4.10158172956662,4.10335519773204e-05,0.00188391210317113,"LINC01667"
"GREM2",753.150709554956,1.22597934159691,0.183499551559048,6.68110265764002,2.37151020649693e-11,4.34237468869626e-09,"GREM2"
"ECM1",122.229725214098,1.22257388133095,0.259346443820728,4.71405685506929,2.42832858843771e-06,0.000156175645249771,"ECM1"
"ARHGEF16",263.510722738886,1.21677310436097,0.214606161226172,5.6697957663882,1.42967842790416e-08,1.53458724495865e-06,"ARHGEF16"
"UGT8",113.935404871798,1.21124711120685,0.320759691925423,3.77618242471832,0.000159250376242826,0.00592960013359651,"UGT8"
"PRR18",66.8685655362238,1.21077405273129,0.38869852009869,3.11494381924552,0.00183979947687943,0.0449523376109128,"PRR18"
"SVEP1",210.542266023781,1.20648403086538,0.358315159602152,3.36710294983047,0.000759623248549082,0.0221400304127676,"SVEP1"
"MT2A",858.688978643557,1.20536887161789,0.375665827324243,3.20861995940217,0.00133373658003167,0.0347128363404898,"MT2A"
"SULF2",151.482920324464,1.19899008349319,0.27046533082345,4.43306386013611,9.29033338037742e-06,0.000510935507887612,"SULF2"
"ADAMTS10",136.842019231384,1.19801626874054,0.267923866285472,4.47148022066857,7.76800454882677e-06,0.000438047908688188,"ADAMTS10"
"MIR100HG",235.842295809679,1.19682750911773,0.310440382708233,3.85525716299148,0.000115608037810855,0.00457843129895205,"MIR100HG"
"NUDT11",332.937031990688,1.19617359645983,0.215364086837625,5.55419250267895,2.78897996471323e-08,2.74732178296182e-06,"NUDT11"
"LINC01535",44.2425383852623,1.18701001298333,0.34920694582048,3.39915922976386,0.000675933521902447,0.0201923787617844,"LINC01535"
"RPH3A",596.694106428826,1.1810805260689,0.321540956014204,3.67318845073263,0.000239542688555367,0.00837807281949604,"RPH3A"
"PTPRN",3506.21655166166,1.18005054152203,0.153384006487915,7.69343928706807,1.43231688549642e-14,4.28703461651276e-12,"PTPRN"
"MYOZ3",48.6774364447375,1.17864557579481,0.377563644395929,3.12171363236137,0.0017980174174878,0.0441393424065933,"MYOZ3"
"GRM7",415.402759671472,1.17420057944093,0.261985225128698,4.48193434902335,7.39695010114621e-06,0.000421071721722782,"GRM7"
