"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"LMO7",276.793655367553,0.0766297289299648,0.228106446618548,0.335938462353539,0.736917272071247,0.942820619520229,"LMO7"
"ITM2B",9987.68640814711,-0.401917493775238,0.268781257032675,-1.49533303851755,0.134827546720739,0.504845145142325,"ITM2B"
"SPRY2",2801.49855831991,-0.0295101258682094,0.116460429612141,-0.253391868521264,0.799965410651288,0.960019555359889,"SPRY2"
"NUDT15",1172.65729782516,-0.192972467032292,0.317482870644745,-0.60782009007416,0.543306803284852,0.873776961347846,"NUDT15"
"EDNRB",27.3297368064558,-1.81498786812483,0.516912526343795,-3.51120890987597,0.000446073695433051,0.00740948878945572,"EDNRB"
"RCBTB2",249.954797354077,0.262476582477112,0.221022873576607,1.18755393154427,0.235009196869802,0.648180602530853,"RCBTB2"
"LCP1",360.083687006791,0.809047511905653,0.195462470572908,4.13914502121202,3.48602544852073e-05,0.000817115965071938,"LCP1"
"SETDB2",409.465128210551,-0.194729568010101,0.262704398247332,-0.741249744234453,0.458542027052754,0.828730813934381,"SETDB2"
"SCRN1",10509.8442372207,0.033432957820772,0.289467122485726,0.115498290561204,0.908050175345,0.982514793656123,"SCRN1"
"TNS3",1787.42511993953,0.162707566327476,0.27263532997308,0.596795603649541,0.550643853520585,0.876031987753694,"TNS3"
"SPDYE1",27.910340467414,-0.411463056214169,0.668552819857466,-0.615453325440901,0.538255384332727,0.870985367441264,"SPDYE1"
"CHST12",3116.84447948182,0.0478750141394861,0.157271872726907,0.304409258371445,0.760816115124643,0.948653711283526,"CHST12"
"IGF2BP3",2233.77482401758,-0.268215549170437,0.525001589130707,-0.510885213918202,0.609431435352123,0.902108166632888,"IGF2BP3"
"GPNMB",307.375718407177,1.58862218239863,0.240197466463089,6.61381739695723,3.74533699420558e-11,2.48052872246024e-09,"GPNMB"
"RAPGEF5",1160.7892352476,0.336997337838289,0.374320962696332,0.900289781824691,0.367966057465151,0.775867593104735,"RAPGEF5"
"RAC1",19514.4874486152,-0.129209108879363,0.185874325170244,-0.695142315976234,0.486966118022672,0.844849031424019,"RAC1"
"KDELR2",8184.71260655876,-0.107627759305994,0.210928035992382,-0.510258196828236,0.609870585202242,0.902153563588059,"KDELR2"
"NUP42",681.579298883861,-0.205620591195696,0.145413457762575,-1.41404099977751,0.157349864723226,0.543375481373926,"NUP42"
"ZDHHC4",2424.09532190369,0.0245196527353322,0.191738065543607,0.127880985269227,0.898243159039947,0.981960195780139,"ZDHHC4"
"BZW2",5616.96983055725,-0.20837495153807,0.183975170194613,-1.13262540438281,0.257371595573435,0.67513136801209,"BZW2"
"DGKB",339.184372563822,0.253586326654959,0.262379285035566,0.966487604463837,0.333800246557273,0.750219066775075,"DGKB"
"TBRG4",5002.38969619932,-0.0122474443649463,0.15839982990502,-0.0773198075546552,0.938369133925495,0.986523494239162,"TBRG4"
"DDX56",5422.3391738404,0.00306654499365559,0.206350617412092,0.014860847193549,0.988143195884304,0.997354022831917,"DDX56"
"HUS1",697.983141170856,0.0242150070872366,0.190325905023975,0.127229170848741,0.898759017987794,0.98208513403743,"HUS1"
"NACAD",3331.44748820991,0.538998395071555,0.184906787093869,2.91497355799022,0.00355718679759497,0.0413782177262841,"NACAD"
"DBNL",8199.03386472012,0.290000318658856,0.177483746103801,1.63395423538812,0.102268460355594,0.43205926085083,"DBNL"
"CCM2",3643.22071801489,0.19668811449774,0.250080179661195,0.786500212708621,0.431574494508364,0.815074072628101,"CCM2"
"TTYH3",33954.3394208418,0.00481790681380804,0.324916072494598,0.0148281578587903,0.988169275326229,0.997354022831917,"TTYH3"
"TTC5",1005.40920207828,0.221328789216319,0.183621389040427,1.20535407325336,0.228066643189373,0.639572835062954,"TTC5"
"ZFHX2",498.679988514649,1.12672029406566,0.318019298605832,3.54293056743757,0.000395706871779928,0.00670161235297366,"ZFHX2"
"MTHFS",16.2168651269343,-0.427045792161056,0.568508924559292,-0.751168141277821,0.452551470882784,0.825434426176818,"MTHFS"
"ADAMTS7",9568.37017632946,-0.560213692290392,0.205138849787622,-2.73090003609933,0.00631616265496009,0.065275402099468,"ADAMTS7"
"ABHD17C",319.048013301293,0.0666639856262758,0.185821226165422,0.358753340519506,0.71977962095791,0.936520858625704,"ABHD17C"
"IREB2",4607.10243922651,-0.240936303086758,0.307046738088861,-0.784689342692282,0.432635732793109,0.815311055406758,"IREB2"
"ALPK3",26.3948710555783,0.136755475852913,0.470704316428072,0.290533719534756,0.77140795822153,0.951136295790216,"ALPK3"
"TM6SF1",18.5207177671618,0.707911562248822,0.599328389792045,1.1811747521162,0.237533308966187,0.650575376958575,"TM6SF1"
"CIB2",2384.22106039495,-0.0377958828487821,0.2836771071707,-0.133235576271013,0.894007075856425,0.980792227189938,"CIB2"
"CALCOCO2",1367.18359063515,0.126604693393662,0.133120757657532,0.951051478533249,0.341578244183425,0.757759423882659,"CALCOCO2"
"RSAD1",2378.71005390174,0.138822825815468,0.170208190576766,0.815606025450682,0.41472550214823,0.805588565865816,"RSAD1"
"NMT1",4879.28349042828,0.135647515769276,0.189972918879777,0.714036066662323,0.475204877669417,0.838749003861058,"NMT1"
"MYCBPAP",76.8237319683878,-0.29100785927076,0.339431955431361,-0.857337839334948,0.391258202029459,0.791260740174961,"MYCBPAP"
"SRSF1",3988.67166387766,-0.633744186173415,0.356124825026249,-1.77955632867409,0.075148598648982,0.365912100087219,"SRSF1"
"VEZF1",4513.54069485979,-0.257647269547482,0.228491106742407,-1.12760305300611,0.259487596769978,0.677289234636895,"VEZF1"
"CHAD",12.6736485042126,-0.364656811370349,0.76093955396431,-0.47921915672615,0.631782727407541,0.911759000483679,"CHAD"
"TACO1",414.291741223314,-0.065542146260576,0.182995936717286,-0.358161757229798,0.72022226468203,0.936680191890789,"TACO1"
"TEX2",2322.54958919614,0.239660137823689,0.237664929933844,1.00839504545496,0.313264850520224,0.733291342081031,"TEX2"
"DCAF7",13178.5838843821,-0.175141815846235,0.221933710425665,-0.789162743732425,0.430016894003235,0.8141518392286,"DCAF7"
"LIMD2",8619.85898693549,-0.0755835633894316,0.231390417455554,-0.326649496641104,0.743933002342468,0.944660492979164,"LIMD2"
"BRIP1",1863.63229315915,-0.419537783656662,0.345234011197872,-1.21522726628519,0.224279423750786,0.634669991137678,"BRIP1"
"KAT7",2561.30397617442,0.0337757593725062,0.188389485903735,0.179286859935301,0.857712463940079,0.972696071545641,"KAT7"
"ACTL6A",2619.26528497951,-0.159367377328329,0.104342564996368,-1.52734770641182,0.126674572528599,0.488553737742243,"ACTL6A"
"NDUFB5",969.451983976636,-0.180885154236105,1.09592963241497,-0.165051796106206,0.868903213673298,0.974864613192497,"NDUFB5"
"MRPL47",1776.15762114158,-0.161720036139518,0.34337699894759,-0.470969332934851,0.637662634859819,0.913949834142943,"MRPL47"
"TRA2B",6232.99023964177,-0.197552861792777,0.127648904728186,-1.54762676744813,0.121712182961555,0.477206807174345,"TRA2B"
"SCN2A",715.039840298719,1.15877072349538,0.259125334903208,4.47185422424333,7.7544282502807e-06,0.000214369309569039,"SCN2A"
"MARCHF7",2914.02240096971,-0.212369770284878,0.185105528352964,-1.14729026288143,0.251261676957427,0.668604714715135,"MARCHF7"
"SCN7A",24.3171328441274,0.721838366887444,0.600909719815811,1.20124262111903,0.229657100815726,0.640570451092466,"SCN7A"
"TANK",1715.7945104151,-0.0105909190964307,0.214286052251878,-0.049424211166025,0.960581234016228,0.989967310702461,"TANK"
"BLK",185.574686128373,0.527976759384584,0.490774174757077,1.07580387587819,0.282014978503427,0.702172632447182,"BLK"
"GATA4",4134.64079636414,0.758566374368965,0.201281305343794,3.76868767356865,0.00016410807453001,0.00314553949751856,"GATA4"
"SKIL",1196.78184133235,-0.409734898133668,0.243834740157963,-1.68037949747534,0.0928835025105193,0.411899263566626,"SKIL"
"EPRS1",6635.81917308092,0.44181809222345,0.16765662314104,2.63525582196519,0.00840738918964861,0.0823373014164134,"EPRS1"
"HLX",353.224622734706,-0.151079981051033,0.257258103672866,-0.587270056391107,0.557022348227912,0.878591285595835,"HLX"
"VPS45",2686.19317308051,-0.164772869503893,0.125320245423765,-1.31481444954661,0.188572270017858,0.590056053590259,"VPS45"
"KCTD3",3051.14592186496,-0.212260868165968,0.212899702670872,-0.99699936403438,0.31876481863681,0.73742324698281,"KCTD3"
"RPS6KC1",2639.2100211205,0.0613467713760006,0.171679781052724,0.357332535024381,0.720842876175403,0.936728606896049,"RPS6KC1"
"ZNG1B",584.913838402774,-0.171114299509713,0.205614590131321,-0.832208937120789,0.405291020186226,0.799187886866805,"ZNG1B"
"SMPD4",4941.39028638074,0.00612588058612733,0.191025679191513,0.0320683617619065,0.974417534083708,0.993373583577575,"SMPD4"
"WDR33",2378.29934779694,-0.230233598661785,0.120838100752113,-1.9053063332573,0.0567402627035733,0.31100899265316,"WDR33"
"CCDC115",1439.79921650448,0.0643368100588674,0.20679414770132,0.311115235967854,0.755713018902508,0.948082978091136,"CCDC115"
"SAP130",2546.78473877451,0.197947046225787,0.247897586572898,0.798503321320469,0.424578466529505,0.811662968577826,"SAP130"
"BIN1",3407.63107037695,0.19898011226144,0.232028938018537,0.857565931045821,0.391132194133942,0.791212878231653,"BIN1"
"IMP4",3235.99679556569,0.103932166824514,0.152404918741752,0.681947588585545,0.495272092449854,0.849974070668158,"IMP4"
"HS6ST1",3726.57118300246,-0.149180704323814,0.152876740447823,-0.975823424065806,0.329151974749004,0.747377226483217,"HS6ST1"
"UGGT1",7504.3279562034,0.339720249273505,0.23159408931155,1.46687789089686,0.142409275897037,0.517062963045746,"UGGT1"
"STAM",1211.41246458177,-0.0611647998586767,0.210183297501524,-0.291006947677339,0.771046005880476,0.950840665202736,"STAM"
"ABI1",1518.37561630938,-0.236350436397605,0.167613670443383,-1.41009045248155,0.158512976071795,0.54493291976948,"ABI1"
"YME1L1",8111.85057986419,-0.226979573601122,0.17688532245552,-1.28320185332618,0.199421366856693,0.604156309241966,"YME1L1"
"DNAJC1",753.691730071956,-0.103479935573694,0.266723815322234,-0.387966614262314,0.698040740240276,0.930537183903837,"DNAJC1"
"NIPSNAP3A",1206.56216875481,-0.142047816646269,0.253122847749663,-0.561181331156456,0.574673928323572,0.887024614607708,"NIPSNAP3A"
"LRRC8A",5959.59566254603,0.303629821512052,0.193762091103083,1.56702386820608,0.117109112708557,0.467944900460756,"LRRC8A"
"CDK9",3379.14235494829,0.225987913050832,0.156296031690141,1.44589667829095,0.14820618375495,0.527550043900983,"CDK9"
"TXN",3625.90402052678,-0.00383050713540655,0.387605729361988,-0.00988248326904687,0.992115047522754,0.997948536119678,"TXN"
"ODF2",2425.74328314978,0.189155764871857,0.121802063149432,1.55297669005649,0.120428703536271,0.474030667022276,"ODF2"
"ECPAS",3799.41067290333,0.153475385507604,0.193823032555184,0.791832546856408,0.428458322021513,0.813542486212841,"ECPAS"
"TOR1B",1938.26878726056,0.169056834140161,0.120959220582301,1.39763494941779,0.162222717653669,0.549765530392982,"TOR1B"
"C9orf78",2787.6636069409,-0.127131742811036,0.260688599658923,-0.487676649371594,0.625778893929863,0.909725428465434,"C9orf78"
"SMC2",2412.0330359998,-0.365916262262864,0.295322828001708,-1.23903818996596,0.215331355384708,0.623896523035765,"SMC2"
"TOR1A",3435.94354317474,0.0462688593476612,0.16243965599476,0.284837215791406,0.775768858628084,0.952288549230025,"TOR1A"
"RALGPS1",610.325879840166,0.399954911348171,0.352908879990958,1.13330928753739,0.257084392877017,0.67497663473986,"RALGPS1"
"NIBAN2",3967.36049934206,0.0684719206462299,0.146699174054856,0.466750553214605,0.64067835654396,0.914659239900652,"NIBAN2"
"ST6GALNAC4",868.522558513391,0.256295760033051,0.17478586378156,1.46634146771365,0.14255528369864,0.517307166119288,"ST6GALNAC4"
"TMOD1",7419.71979156696,0.490924514534999,0.149684657625851,3.27972500536498,0.00103908315252395,0.0153583002714936,"TMOD1"
"DAB2IP",6220.04275313463,-0.050882186673717,0.250230204639494,-0.203341506062479,0.83886811597309,0.969235772358383,"DAB2IP"
"STXBP1",5067.10373729682,0.345990259895394,0.164403835437223,2.1045145265331,0.03533358880564,0.231745459827636,"STXBP1"
"SLC2A8",997.411376841341,0.0332140181906463,0.223971061114424,0.148296025501606,0.882109151870815,0.976954873672338,"SLC2A8"
"ANGPTL2",734.437561283849,-0.0891903542081513,0.220668445075849,-0.404182637791708,0.686078420175897,0.926920532258478,"ANGPTL2"
"CDK5RAP2",3774.73803783626,0.112789417996245,0.16848883815734,0.669417744402268,0.503229035544597,0.854374944877323,"CDK5RAP2"
"ZFP37",277.849376253095,-0.409167354894018,0.22238927580441,-1.83986999109561,0.0657873266799843,0.341760331257435,"ZFP37"
"SLC31A1",3247.74535190712,-0.209920313932161,0.202225195265854,-1.03805222517497,0.299245741770016,0.718567028999541,"SLC31A1"
"TLR4",88.8874667637117,-0.121404302244397,0.276567980854471,-0.438967308758273,0.660685224184364,0.921235200630742,"TLR4"
"ZNF189",598.953959540233,-0.103290524768962,0.199692648605953,-0.517247507557384,0.604983392271642,0.899155989048494,"ZNF189"
"STX17",1186.80957704266,-0.103942199363439,0.274665920839074,-0.378431365077644,0.70511017165782,0.932611302663964,"STX17"
"PRPF4",2973.16501142748,-0.0948476637986334,0.130168011412613,-0.728655702498064,0.466212296000161,0.833175815242451,"PRPF4"
"FPGS",4049.69761030171,-0.100819122549159,0.21609952125018,-0.466540240190721,0.640828851067275,0.914659239900652,"FPGS"
"USP20",1297.6189686779,-0.0970100259037536,0.156866532311831,-0.618423984224436,0.53629589183781,0.870168168857598,"USP20"
"KIF12",38.2125688400592,-0.0430959640147065,0.456874261263506,-0.0943278439357093,0.924848732258676,0.984540597633982,"KIF12"
"ATP6V1G1",4047.47240578941,-0.458927788624032,0.351215516491688,-1.30668426386251,0.191319965213602,0.592889985024028,"ATP6V1G1"
