"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"BRINP2",22.0649681664244,2.80606342277506,0.508769029248543,5.51539748187827,3.47992551793395e-08,1.47503327948176e-06,"BRINP2"
"ULBP2",13.8951495173988,2.79725358429594,0.762056335120613,3.67066508784184,0.000241920157922892,0.00436992257965135,"ULBP2"
"OPRM1",867.11611350837,2.78450462745062,0.364426003444941,7.64079566531622,2.15883440468786e-14,2.16663406447254e-12,"OPRM1"
"MARCHF11",1013.72347771076,2.7785315553284,0.274935974328524,10.1061040197246,5.1907581318692e-24,1.61494866998715e-21,"MARCHF11"
"SEZ6L",484.23415904383,2.77221349159703,0.319522905885255,8.67610252828814,4.09562957672087e-18,6.3080805639079e-16,"SEZ6L"
"ATP1A3",488.86264919546,2.77183452738855,0.29616071837453,9.35922408144363,8.03243862072478e-21,1.68854885383777e-18,"ATP1A3"
"NSG2",3477.67072016786,2.76479303136904,0.150603821104404,18.3580536741653,2.84627008596745e-75,1.47588591524365e-71,"NSG2"
"BCAN-AS1",90.4792775538889,2.7509358886361,0.437571935935837,6.28681974942625,3.24035232130512e-10,1.84335121458983e-08,"BCAN-AS1"
"CNTN2",359.381100140694,2.74433816894671,0.297379147455712,9.22841494579042,2.74666139957833e-20,5.27494626319018e-18,"CNTN2"
"ANO3",36.8328092319583,2.74221200556999,0.507581478890119,5.40250604014577,6.57162438715233e-08,2.69021549911952e-06,"ANO3"
"BET1-AS1",44.6186563443772,2.74137201301578,0.438791418765825,6.24755156043469,4.16936671543204e-10,2.31638102233074e-08,"BET1-AS1"
"LINC00589",59.6936313887179,2.74018940391659,0.408559344432013,6.70695565102313,1.9872662584871e-11,1.36184642806279e-09,"LINC00589"
"SHANK2",130.590729160873,2.73311001700163,0.40473354452451,6.75286260300599,1.44956203456521e-11,1.01118327397742e-09,"SHANK2"
"SCRT2",144.367138689074,2.72749734875807,0.261999713322683,10.4103066151024,2.2250384990617e-25,7.86652247531905e-23,"SCRT2"
"CPLX2",1185.79179650371,2.72113327078145,0.194374436713928,13.9994400332915,1.57103689223948e-44,1.43759117033396e-41,"CPLX2"
"PAX5",345.40626511838,2.70603829810958,0.386302709759964,7.00496846059149,2.47041478597332e-12,1.89309223697542e-10,"PAX5"
"NKX2-5",210.659012276047,2.70058664711665,0.215770837155544,12.5159946669246,6.10384254935692e-36,4.52149403322839e-33,"NKX2-5"
"NELL2",875.452014619283,2.69481455505306,0.169494402090619,15.8991360293558,6.42446494304815e-57,9.08536151400518e-54,"NELL2"
"XKR7",657.530430564665,2.69423032250803,0.361609481637671,7.45066282639019,9.28724392943468e-14,8.65103991414886e-12,"XKR7"
"ENSG00000279673",46.5641917455601,2.67578559282206,0.462546821451461,5.78489672553691,7.25568919912991e-09,3.34924335850638e-07,"ENSG00000279673"
"PPP1R3G",36.837049637981,2.67441084704454,0.464811733962685,5.75375071589574,8.72848396121525e-09,3.9356607681352e-07,"PPP1R3G"
"NMNAT2",1240.35689689159,2.65995462283309,0.307321454405333,8.6552845065116,4.91683631981978e-18,7.49865743050162e-16,"NMNAT2"
"NEFH",795.970706814245,2.65771705472751,0.15077630409053,17.6268881954537,1.53168416552045e-69,4.76537577576723e-66,"NEFH"
"SLC7A14",314.245690263176,2.64954557517672,0.356402134030545,7.43414621347259,1.05245506361905e-13,9.65527471462117e-12,"SLC7A14"
"LRP1B",257.893030469736,2.64299479211375,0.451841229732407,5.84938827667189,4.93384147824711e-09,2.35432018514148e-07,"LRP1B"
"LINC01234",19.5416353890556,2.63619801189977,0.572300118464434,4.60632092646264,4.09855692276708e-06,0.000121906599408346,"LINC01234"
"MMP24",693.851134020437,2.60656367686402,0.297257487547553,8.76870654585967,1.80730394466151e-18,2.92858543366192e-16,"MMP24"
"TNIK",377.507946995652,2.59970985394436,0.344076249413384,7.55562134374751,4.16864971512871e-14,4.07846006091461e-12,"TNIK"
"UNC79",505.848033691367,2.59162505561028,0.360947648946235,7.18005800335969,6.9681849613803e-13,5.67524006592838e-11,"UNC79"
"STMN4",542.848747024296,2.59103952697102,0.323823184680378,8.00140215262364,1.23010317627169e-15,1.36682035786303e-13,"STMN4"
"RFPL1S",66.9722231300072,2.58411159037182,0.319887333792708,8.07819290540078,6.5733566411436e-16,7.63098029176342e-14,"RFPL1S"
"AMER3",170.661018291481,2.56570597272911,0.266161661538703,9.63965267535734,5.43716286235776e-22,1.38656566371864e-19,"AMER3"
"NRXN2",680.46330180805,2.56314291347675,0.248284843840215,10.3233966030012,5.52338943829786e-25,1.90937435782581e-22,"NRXN2"
"SLC8A2",351.027840801882,2.54799901269,0.27883636737486,9.13797234083363,6.36342054032545e-20,1.16458082265062e-17,"SLC8A2"
"IQSEC3",109.648675276753,2.54655340013018,0.378220351825106,6.73298881945871,1.66212839443492e-11,1.14915863572576e-09,"IQSEC3"
"LINC02735",117.027154283334,2.54274412305602,0.273585650882154,9.29414285748231,1.48397027597095e-20,3.03745284381632e-18,"LINC02735"
"CACNG2",18.2061084224782,2.53805126666964,0.821493289745225,3.08955812342275,0.0020045448003501,0.0265837160394255,"CACNG2"
"ATP2B2",59.8031785684548,2.53491499608683,0.487653322417401,5.19819076289836,2.01237555979278e-07,7.67267505101386e-06,"ATP2B2"
"GDAP1L1",342.160217669576,2.52377330777617,0.363244281073509,6.94786797556061,3.70847801138018e-12,2.80044096820534e-10,"GDAP1L1"
"LYPD1",500.567729086629,2.51006518389546,0.182502572258981,13.753587978659,4.84650769698917e-43,4.18845965190909e-40,"LYPD1"
"TUBA4A",58.2912210618805,2.5007680909321,0.508466795581678,4.91825250471127,8.73202292727183e-07,2.94653684721563e-05,"TUBA4A"
"LRRC15",19.1200042836919,2.49191231355376,0.820414361781595,3.03738260766472,0.00238642337374609,0.0304418958741201,"LRRC15"
"UNC13A",1554.30357476325,2.47675922053122,0.320523600244886,7.72722887999179,1.09912924139529e-14,1.14752043484196e-12,"UNC13A"
"NCAN",467.416780675237,2.4685768123875,0.285972436377363,8.63221939729192,6.01728238952088e-18,9.00046585109488e-16,"NCAN"
"NALF2",72.0304960042107,2.45182053638426,0.401987903367809,6.09923959363749,1.06574225339971e-09,5.56331761539796e-08,"NALF2"
"CDC42BPG",214.413502526971,2.44831208679693,0.276464550816566,8.85579029776367,8.30929660920342e-19,1.43621575614187e-16,"CDC42BPG"
"RGS13",226.508816701946,2.43334091567605,0.431999114209095,5.63274515071869,1.77363459726215e-08,7.8160509334306e-07,"RGS13"
"APOL6",16.9916129263448,2.43293326674987,0.79967387945826,3.04240682263882,0.00234694465060709,0.0301727859378875,"APOL6"
"SAMD9",365.8560323546,2.43117993322004,0.305839896946656,7.94919157863854,1.87732543482266e-15,2.04221499748961e-13,"SAMD9"
"PLD1",127.106766230321,2.43081078888231,0.28331256377274,8.57996114437124,9.49051939634851e-18,1.39277848801507e-15,"PLD1"
"SPINK5",48.2489705087546,2.42934725842897,0.588917896859598,4.12510346753504,3.70568126052536e-05,0.000857821096558519,"SPINK5"
"ST8SIA3",952.941244047946,2.42180485659435,0.293018293953332,8.26502954446954,1.39660150741555e-16,1.78078139748821e-14,"ST8SIA3"
"LINC02151",16.3992069845405,2.42148362165139,0.642137116173731,3.77097594993443,0.000162610345891037,0.0031190709502848,"LINC02151"
"C1S",798.410635136194,2.41321551264698,0.171870491076201,14.0408949642033,8.75993424019584e-45,8.5168460650304e-42,"C1S"
"WWTR1",37.7727008816754,2.41001908917177,0.599296701167198,4.02141223951005,5.78502611554507e-05,0.00128928175148165,"WWTR1"
"PLCH2",122.613275946375,2.40689502018005,0.368756449305533,6.52705878015931,6.70737297386817e-11,4.27622516317595e-09,"PLCH2"
"ERP27",14.8327234710651,2.40678225464805,0.772915066042386,3.11390262706571,0.00184630410990522,0.0248667590767841,"ERP27"
"ARHGAP36",10618.913784169,2.40600448181729,0.135825592187905,17.713925947687,3.27417489399332e-70,1.273326616274e-66,"ARHGAP36"
"S100B",129.924341598735,2.39995076185601,0.33251177223403,7.21764148598885,5.28969488479442e-13,4.42400503375602e-11,"S100B"
"MYT1L",176.418845496789,2.39299299053099,0.256856242391156,9.31646810781726,1.20277466246511e-20,2.49471501990763e-18,"MYT1L"
"TPPP",66.6091356058977,2.39058084748977,0.346022549860698,6.90874293728018,4.88967070056566e-12,3.63941231665069e-10,"TPPP"
"GAP43",3150.75813080848,2.3876078559863,0.267256786529324,8.93375950146107,4.11771921894265e-19,7.27900456475817e-17,"GAP43"
"SYN1",338.164114156774,2.38729783572253,0.188190198190421,12.6855588584212,7.11048625221695e-37,5.53053620697434e-34,"SYN1"
"LINC00632",89.7775048771798,2.37508459083183,0.347921564281101,6.8264943443198,8.70147239265064e-12,6.32523852990997e-10,"LINC00632"
"ENPP6",70.7792647722897,2.3697619209682,0.356894297149853,6.63995457448619,3.13779840048405e-11,2.11305592718311e-09,"ENPP6"
"ACTL6B",669.827715698388,2.36675561266474,0.28514272018387,8.30024912134727,1.03893308463326e-16,1.34680358871291e-14,"ACTL6B"
"P2RY6",242.052573893127,2.33943801572963,0.268731288435809,8.70549175478108,3.16200754385473e-18,4.96850397497011e-16,"P2RY6"
"SNCB",22.6642795720822,2.33832246604683,0.62356414617519,3.74993090989854,0.000176883298456661,0.00333526859489918,"SNCB"
"LAMB3",147.252747850551,2.33254702751318,0.254786400011501,9.15491182970477,5.44022167768834e-20,1.01961552310988e-17,"LAMB3"
"PHLDA2",39.1542158165449,2.3310592374112,0.554526211409475,4.20369531583763,2.62592356196275e-05,0.000637267814818916,"PHLDA2"
"KCNK9",23.1735745354684,2.33079852505905,0.574371775788109,4.05799627229404,4.94955577516209e-05,0.00111587376287567,"KCNK9"
"CNTNAP5",39.5003999366743,2.32144203263186,0.524152825099537,4.42894118178417,9.46968419905502e-06,0.000256449599895212,"CNTNAP5"
"CPLX1",748.744914511904,2.31956539270942,0.195702070003231,11.8525337655913,2.0878101579331e-32,1.3532489507003e-29,"CPLX1"
"PHACTR1",245.066710607013,2.31654162348391,0.232070518492029,9.9820590678065,1.82636738442898e-23,5.36056057210892e-21,"PHACTR1"
"TRPM3",29.1251638926624,2.29375751261963,0.530495735349621,4.32380009823818,1.53364274047845e-05,0.000391104040506274,"TRPM3"
"PMEL",142.805640351797,2.28465612245516,0.272106978654993,8.39616879268612,4.61282409373513e-17,6.18595617259859e-15,"PMEL"
"TTC9B",189.346510228187,2.28373990591852,0.357570079638355,6.38683166172148,1.69357890830919e-10,1.00939898458459e-08,"TTC9B"
"HPCA",38.9238793774837,2.26808370391514,0.449491406930033,5.04588890676655,4.51417658564133e-07,1.61060850839992e-05,"HPCA"
"S100A3",47.9337608321831,2.25726595360711,0.38780257030043,5.82065753679354,5.86165640220519e-09,2.7799977741678e-07,"S100A3"
"CACNA1B",676.629237715631,2.25237267913686,0.365072583040807,6.16965716892822,6.84382183284355e-10,3.6711204286798e-08,"CACNA1B"
"PRRX1",24.1255420309009,2.25093587546945,0.780436283129022,2.88420198308146,0.00392406976384863,0.0446219512035302,"PRRX1"
"ELAPOR1",27.271973679151,2.24207039379223,0.516864718919668,4.33782827831338,1.43897511286883e-05,0.000370607563837543,"ELAPOR1"
"KCNK3",317.949448636047,2.23922173125522,0.184454012377589,12.1397290435265,6.50410584554054e-34,4.39903784927081e-31,"KCNK3"
"VGF",56727.3483250633,2.22920749597596,0.252049861995687,8.84431151172029,9.20943635168774e-19,1.55719556398755e-16,"VGF"
"DRD2",285.86591360997,2.22213288543328,0.213376920953266,10.4141201190168,2.13765068135059e-25,7.73332418583485e-23,"DRD2"
"B3GAT1",514.950850283111,2.21420496032557,0.2394044793589,9.24880339020798,2.27019859227579e-20,4.41440116268027e-18,"B3GAT1"
"SCRT1",532.481208718646,2.20853095175637,0.232660730570225,9.49249555927854,2.25568227784744e-21,5.0854193498833e-19,"SCRT1"
"ASS1",109.717847321863,2.20653818085997,0.41812684341063,5.27719809343356,1.3117406464857e-07,5.12699434591244e-06,"ASS1"
"KCNH4",73.2768588384326,2.19935279686067,0.312146534682311,7.04589848834642,1.84268559242234e-12,1.44044306913175e-10,"KCNH4"
"NECTIN4",34.4834760460958,2.18524921453275,0.516870979377683,4.22784273391361,2.35942607890007e-05,0.00057891533254526,"NECTIN4"
"NAT16",212.677034181773,2.18054266225505,0.247760485831045,8.80101060078653,1.35589540730986e-18,2.24386265490555e-16,"NAT16"
"KIF21B",185.480433455629,2.17788901280988,0.339119488017307,6.42218772369323,1.34329619522352e-10,8.0680755262151e-09,"KIF21B"
"IP6K3",191.85373054202,2.17422110359487,0.282972231740278,7.6835139979051,1.54783044117406e-14,1.59457287039098e-12,"IP6K3"
"BASP1",1183.52545462074,2.16897451229539,0.196317365005144,11.0483069709018,2.23387917183816e-28,1.05303710294286e-25,"BASP1"
"GRIN1",223.932625912158,2.16155240756972,0.218303230278821,9.90160523419166,4.09646305237897e-23,1.13793891505013e-20,"GRIN1"
"SMIM18",55.2433229371311,2.15967457496034,0.543316051660413,3.97498761238549,7.0382919464214e-05,0.00152915739551021,"SMIM18"
"SRRM4",246.732256701148,2.15567386596691,0.304143641108693,7.08768349753704,1.36375417079148e-12,1.0823755041241e-10,"SRRM4"
"CFI",39.4782285034517,2.15563334691599,0.629166801492934,3.42617147281285,0.000612153795184569,0.00969721429520484,"CFI"
"KCNH6",201.042336787263,2.15435383487029,0.244350520179861,8.81665336044516,1.17931631892792e-18,1.97262845776803e-16,"KCNH6"
"SYT5",723.88384250508,2.15035297124333,0.241694349608844,8.89699314329627,5.73800442876318e-19,1.00292580779596e-16,"SYT5"
"AQP10",203.154130780482,2.15000394420787,0.261232221747217,8.23024024305981,1.86838341180241e-16,2.34391712532245e-14,"AQP10"
"CPNE4",35.2945740774033,2.14524742805992,0.443682522226603,4.83509563841749,1.33081636362759e-06,4.37678210414181e-05,"CPNE4"
"BRSK2",435.694777535478,2.14295876893667,0.230652575623415,9.29085124302045,1.53059246027957e-20,3.09219432624793e-18,"BRSK2"
"ZFP3",191.607889724923,2.13928487926798,0.431850361678573,4.95376424128193,7.27913938219455e-07,2.49965325009754e-05,"ZFP3"
"LAMA4",94.25971657631,2.12863823553982,0.34398503288474,6.18817108898187,6.08662481904549e-10,3.27624690951805e-08,"LAMA4"
"LINC01833",75.9858861252647,2.12775357956615,0.369646981366246,5.75617734439977,8.60399964697709e-09,3.91356194468935e-07,"LINC01833"
"SYT7",555.122311397209,2.12387008547293,0.292694716536602,7.25626383217388,3.97928565612029e-13,3.41998716390095e-11,"SYT7"
"CELF4",239.856785377601,2.12124528413198,0.24987211553185,8.48932374713735,2.07842972873077e-17,2.91279755496719e-15,"CELF4"
"NDP",34.2290693747544,2.11777046593236,0.618065975871615,3.42644725418807,0.00061153251978188,0.00969721429520484,"NDP"
"NRSN1",234.778831738805,2.11320696918812,0.255868693419778,8.25895087415479,1.46958392456253e-16,1.85860549028413e-14,"NRSN1"
"CACNA2D3",134.472432857302,2.11177132253648,0.246202876071846,8.57736252406828,9.70732952018524e-18,1.4112824113645e-15,"CACNA2D3"
"SLC8A3",368.925781967599,2.10966475624757,0.334590471513943,6.30521469037008,2.87794689415346e-10,1.65812377353523e-08,"SLC8A3"
"PDZK1IP1",21.2201408293412,2.1042079222141,0.51762524839791,4.06511840125029,4.80080837664603e-05,0.00108706513984142,"PDZK1IP1"
"OR10AC1",65.1258061434436,2.09622315519101,0.45669232067264,4.59001183138702,4.43220885892032e-06,0.000130830058841299,"OR10AC1"
"SH2D2A",39.2796738872707,2.08986352013499,0.485355382698394,4.30584185245075,1.6635187462963e-05,0.000422148411376595,"SH2D2A"
"FILIP1",88.3725416589002,2.08305019741149,0.321679085261755,6.4755537206172,9.44648700003080e-11,5.78541542411335e-09,"FILIP1"
"GDF15",658.036459012077,2.0821983990576,0.275116146451944,7.56843400836637,3.77750130811769e-14,3.74285416236171e-12,"GDF15"
"TOX2",90.587455603426,2.07849999503944,0.30221610171287,6.8775289710215,6.08996409188815e-12,4.46865478365151e-10,"TOX2"
"KLHDC9",26.591248046368,2.07608025557271,0.589330522019802,3.52277741946472,0.000427049843079052,0.00713553959069574,"KLHDC9"
"SLC18A3",1246.02015918127,2.07346879170752,0.176346690385717,11.7579115727791,6.4305239313452e-32,4.00132921104024e-29,"SLC18A3"
"PLPPR4",572.563558555617,2.05846249914803,0.333831234170874,6.16617706327142,6.99607430581373e-10,3.72708670894652e-08,"PLPPR4"
"ADGRG1",161.426087546158,2.05171833171042,0.252716900609991,8.11864314083512,4.71424465626716e-16,5.59807556281618e-14,"ADGRG1"
"HRH3",105.753293220034,2.04569166629763,0.355527221836938,5.75396633688962,8.71735225441129e-09,3.9356607681352e-07,"HRH3"
"ELAVL3",4953.14976436213,2.04405731150594,0.121475664704814,16.8268872327062,1.55041615284173e-63,3.445467667658e-60,"ELAVL3"
"TFPI2-DT",15.9560794459997,2.03254387860475,0.654056108624981,3.10759864758049,0.0018861402533962,0.0252720049800442,"TFPI2-DT"
"MAP2",2105.18849040019,2.03024701355673,0.271045934953163,7.4904167587223,6.86552579343043e-14,6.43374212304842e-12,"MAP2"
"LUCAT1",25.2245828987668,2.02657705276081,0.526498673666863,3.8491588946397,0.000118524107977558,0.00240849959188101,"LUCAT1"
"CLVS1",19.0493986228437,2.02555383314946,0.640558074326453,3.16217047967014,0.00156597856915447,0.0216922196097658,"CLVS1"
"RTBDN",171.236004281892,2.02337670656929,0.278944742741685,7.25368288601525,4.05589093788205e-13,3.46667249613699e-11,"RTBDN"
"MYH13",12.1957099268754,2.02201999004384,0.672601710290464,3.00626650082503,0.00264477090499832,0.0328086572553061,"MYH13"
"CHRM1",61.6757919148534,2.01934615585444,0.456648629428574,4.42210055109843,9.77459458137035e-06,0.000263524425143496,"CHRM1"
"STC2",334.226377650728,2.01738049453354,0.195873880057344,10.299384961093,7.09132284485894e-25,2.39810039510056e-22,"STC2"
"SLC12A3",28.5753090132111,2.01224353084246,0.507368518278852,3.96603939414412,7.30767896197185e-05,0.00158106055538851,"SLC12A3"
"FSTL5",177.868509690319,2.0087857322243,0.321850107261315,6.24137039852944,4.33753747043203e-10,2.40123604590892e-08,"FSTL5"
"TNFAIP6",75.7806166313524,1.99777848407262,0.457895930162391,4.36295313514605,1.28318439336503e-05,0.000337182709851121,"TNFAIP6"
"LPIN3",21.3583863709467,1.99584673318102,0.604883411002883,3.29955607456973,0.000968378789818162,0.0144986529878839,"LPIN3"
"SUSD4",35.2488921314942,1.97679019112643,0.670558509055514,2.9479757014951,0.00319862205167135,0.0380411044616205,"SUSD4"
"CCDC92B",523.601056467198,1.96913350928649,0.203022397075026,9.69909496516682,3.04184776524307e-22,7.88649730602021e-20,"CCDC92B"
"LINC01619",43.8201848907792,1.96747202440955,0.378898583017264,5.19260855699719,2.07367883394263e-07,7.86784096117356e-06,"LINC01619"
"NBPF6",35.2911994139978,1.9592325029875,0.504726628000654,3.8817696437941,0.000103699084265327,0.00213096823623703,"NBPF6"
"PCDH1",642.386913552097,1.93746563928219,0.297248762510504,6.51799396209002,7.12538597896921e-11,4.46945581809859e-09,"PCDH1"
"USH2A",13.2444862877758,1.93743521647251,0.643792409724525,3.00940984579412,0.0026175575046855,0.0325489404819245,"USH2A"
"CHD5",215.213253184063,1.93613309987805,0.394072900573679,4.91313433900043,8.96318169665068e-07,3.01799252106273e-05,"CHD5"
"TPBGL",121.61227607071,1.9314130588182,0.27631475611237,6.98990197263567,2.75078376191721e-12,2.09760746080314e-10,"TPBGL"
"CACNA1G",429.78586673464,1.92317142833922,0.320796813920847,5.99498294522883,2.03506799006449e-09,1.02451513441564e-07,"CACNA1G"
"SFMBT2",1269.72997410412,1.92265029443859,0.385276126230769,4.99031775793701,6.02800485221907e-07,2.10250321706547e-05,"SFMBT2"
"SMPD3",112.084626698097,1.91904523057934,0.372068605943364,5.1577725180916,2.49904972174787e-07,9.25600415988331e-06,"SMPD3"
"FAM27B",33.6304129236317,1.91550785760527,0.464919771372425,4.12008259392962,3.78736608265389e-05,0.00087542744103661,"FAM27B"
"IL13RA2",665.571532316449,1.91546094420181,0.229512096363894,8.34579516525711,7.07363167856196e-17,9.40490721296665e-15,"IL13RA2"
"TMEM151A",415.325344542311,1.91226930787887,0.241723113545778,7.91099071920863,2.55348568122676e-15,2.75847383730302e-13,"TMEM151A"
"PDE2A",223.034485481927,1.90432748463346,0.269185224360047,7.07441312635473,1.50082551282153e-12,1.17913341805312e-10,"PDE2A"
