"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"RPAP3",1397.05308236511,-0.0690331262313483,0.210086377404256,-0.328594014920406,0.742462572490467,0.999907609585234,"RPAP3"
"REXO5",484.729292635792,0.128846545578502,0.207431852938788,0.621151205820468,0.534500140538374,0.999907609585234,"REXO5"
"CIAPIN1",3930.17902330728,0.0407133131743867,0.199490910055585,0.204086056668158,0.83828625019728,0.999907609585234,"CIAPIN1"
"SPPL2B",1956.31263173681,-0.20525512689849,0.197130665324769,-1.04121358572161,0.297776431804093,0.999907609585234,"SPPL2B"
"ATOSB",1577.22369508409,-0.0228657613888571,0.159813367708886,-0.143077902159656,0.88622865689097,0.999907609585234,"ATOSB"
"COPZ2",336.127152427946,0.187498415721233,0.363878709645809,0.515277235933201,0.60635930391396,0.999907609585234,"COPZ2"
"PRKAR2B",2836.34306512403,-0.127687673118372,0.224346328230882,-0.569154280906992,0.569251444116282,0.999907609585234,"PRKAR2B"
"MSL3",1844.12739317228,0.0351501508479827,0.130688479549679,0.268961357336941,0.787959419613296,0.999907609585234,"MSL3"
"CREBBP",4204.23415054514,-0.389516208414705,0.378119016485603,-1.03014181099653,0.302943440452944,0.999907609585234,"CREBBP"
"TSPOAP1",405.982885877068,0.0873928596128851,0.243384051243958,0.359073896445607,0.719539808807939,0.999907609585234,"TSPOAP1"
"GCFC2",775.364655689737,0.226053607277398,0.203947463223698,1.10839136562073,0.267692832238982,0.999907609585234,"GCFC2"
"WDR54",2008.46232211525,0.145291971379265,0.272275868109587,0.533620450420478,0.593604156452648,0.999907609585234,"WDR54"
"CROT",850.182329062579,0.39457860851222,0.175790037785986,2.24460164797619,0.0247937168773949,0.323566325289225,"CROT"
"ABCB4",529.187227142385,0.779218253428029,0.191032396031919,4.07898487174831,4.52327799558105e-05,0.00203750600355491,"ABCB4"
"KMT2E",3071.88450559138,-0.37484171749049,0.406703453978684,-0.921658554466409,0.356706705412904,0.999907609585234,"KMT2E"
"RHBDD2",7742.16881169178,-0.0850658092031437,0.172456049603664,-0.493260801222344,0.621828321709348,0.999907609585234,"RHBDD2"
"IBTK",2537.24163346225,0.246574130767723,0.249602304696393,0.987868004935481,0.323217296793106,0.999907609585234,"IBTK"
"ZNF195",1517.41539525777,0.0689488238700466,0.185690568346686,0.371310317394896,0.710406414220182,0.999907609585234,"ZNF195"
"MYCBP2",1545.8625820248,-0.114301320347957,0.373988724533863,-0.30562771776187,0.759888113951251,0.999907609585234,"MYCBP2"
"FBXL3",802.258042379083,-0.0043971220559202,0.350100215230104,-0.0125596096907001,0.989979144793396,0.999907609585234,"FBXL3"
"PDK2",818.659681173883,-0.299079300143492,0.197232247180682,-1.5163813444234,0.129422953530176,0.853456322643249,"PDK2"
"ITGA3",1417.29722878552,0.173549900202236,0.201924524403563,0.859479058895204,0.390076268574153,0.999907609585234,"ITGA3"
"ZFX",1243.92006110757,-0.120218972719936,0.190007813808753,-0.632705415162233,0.52692603295527,0.999907609585234,"ZFX"
"LAMP2",3029.23374762168,0.0781514153973917,0.241866185828073,0.323118401730388,0.746605574566119,0.999907609585234,"LAMP2"
"ITGA2B",92.1056011166394,-0.153486594253011,0.238340204465698,-0.643981130238145,0.519587670299704,0.999907609585234,"ITGA2B"
"GDE1",2582.29451156477,0.203191629233688,0.112985966067462,1.79837935901141,0.0721169114514148,0.627784372992842,"GDE1"
"REX1BD",2148.44872822019,-0.0104166282557725,0.325018671804147,-0.0320493225756871,0.974432717351989,0.999907609585234,"REX1BD"
"CRLF1",66.3637091766161,0.184283192920641,0.310748635206538,0.593029774042797,0.553161226516822,0.999907609585234,"CRLF1"
"OSBPL7",1186.9976983639,-0.137190322543056,0.187984907499892,-0.729794345554761,0.465515901308375,0.999907609585234,"OSBPL7"
"TMEM98",5564.76813073455,-0.0683334524250039,0.185374574316985,-0.368623651203404,0.712408264102081,0.999907609585234,"TMEM98"
"YBX2",1311.82217675399,0.326707034441862,0.184914859763449,1.76679708088252,0.0772622177755675,0.651784739542695,"YBX2"
"MAP3K14",246.095459826067,-0.0739457305892595,0.256521444134963,-0.288263349049113,0.773145160133798,0.999907609585234,"MAP3K14"
"ABCC8",212.967831068902,0.703097661816585,0.391293711366962,1.7968539779501,0.0723588044695012,0.628834392361765,"ABCC8"
"TMEM132A",12494.0993060067,0.042746001523889,0.151374572631567,0.28238561325573,0.777647845261555,0.999907609585234,"TMEM132A"
"AP2B1",12012.6574330793,0.00272421403439037,0.248836821705995,0.0109477930786669,0.991265099413731,0.999907609585234,"AP2B1"
"ZNF263",688.985686855795,-0.128328322893625,0.197258426672705,-0.650559395906315,0.515330948483631,0.999907609585234,"ZNF263"
"CX3CL1",1968.09602705008,0.413631664763845,0.14456295486671,2.86125629588315,0.0042196577849621,0.087057024539616,"CX3CL1"
"SPATA20",4476.23954448616,0.155238386818113,0.140352340673326,1.10606197284187,0.268699696564796,0.999907609585234,"SPATA20"
"CACNA1G",429.78586673464,1.84702850474018,0.321044525768893,5.75318485906776,8.75776279723584e-09,9.94421591779568e-07,"CACNA1G"
"TNFRSF12A",1392.88454407906,0.631977237732379,0.191012713628114,3.30856111998277,0.000937767133945346,0.0258193018330156,"TNFRSF12A"
"DLX6",197.936667332228,-0.107589287512015,0.276708630977788,-0.388817967592239,0.697410808432381,0.999907609585234,"DLX6"
"MAP3K9",1068.92358504839,0.00808981719599062,0.407922119663125,0.0198317688745867,0.984177574965828,0.999907609585234,"MAP3K9"
"RALA",3758.0609070855,0.0413890222740184,0.204998266762009,0.201899376652138,0.839995389400739,0.999907609585234,"RALA"
"BAIAP2L1",433.61179824765,0.870183048828822,0.172284755855001,5.05084181424147,4.39867229329412e-07,3.35420324482761e-05,"BAIAP2L1"
"KDM7A",1047.98842576052,-0.226707040771458,0.387847547012792,-0.584526168896926,0.558866364317553,0.999907609585234,"KDM7A"
"ETV1",3400.94683844283,0.0983245097733232,0.227850901166881,0.431530045612193,0.666083010879198,0.999907609585234,"ETV1"
"AGK",2052.01258137995,0.136936204259714,0.127561500513495,1.07349163900143,0.28305058804402,0.999907609585234,"AGK"
"ALDH3B1",330.178940456308,0.488013931122128,0.212396069224049,2.29765989975709,0.0215811535564923,0.295005645628114,"ALDH3B1"
"PHTF2",1810.21732878845,-0.00439227411994989,0.253552577683839,-0.0173229322299643,0.986178991073231,0.999907609585234,"PHTF2"
"FARP2",2164.60649061423,-0.302021182706302,0.326297696162763,-0.925600107687088,0.354653837400794,0.999907609585234,"FARP2"
"GGCT",866.234633188495,0.194287174750635,0.389586243635228,0.498701322042949,0.617989813108128,0.999907609585234,"GGCT"
"DBF4",1671.48930047938,0.237279206905209,0.319478122747912,0.742708780383179,0.457658012681812,0.999907609585234,"DBF4"
"TBXA2R",114.967204536723,0.241700435843836,0.2092192778049,1.15524935550741,0.247988328607785,0.999907609585234,"TBXA2R"
"IFRD1",421.87900740488,0.136856112419366,0.763953336211429,0.179141978878001,0.85782622074207,0.999907609585234,"IFRD1"
"COX10",722.430028860007,-0.235354812738447,0.196480598488119,-1.19785268647112,0.230974371870617,0.999907609585234,"COX10"
"GTF2IRD1",2891.86686242369,-0.162321904808401,0.166095502684664,-0.977280553565453,0.32843027771301,0.999907609585234,"GTF2IRD1"
"PAF1",2955.81739476161,0.0575995402160748,0.232104695465808,0.24816189134166,0.80400915051369,0.999907609585234,"PAF1"
"VPS41",4385.59157195192,0.118758123358227,0.178299382400165,0.666060205927653,0.505372618755162,0.999907609585234,"VPS41"
"ELAC2",3099.59857126481,0.00735721220709848,0.132474124415079,0.0555369755383039,0.955710673172985,0.999907609585234,"ELAC2"
"ARSD",1169.9845987338,-0.2206128148209,0.184042943886599,-1.19870292314404,0.230643481021114,0.999907609585234,"ARSD"
"PNPLA4",366.670816238912,-0.0369315384270494,0.217978841333256,-0.169427171009625,0.865460653063077,0.999907609585234,"PNPLA4"
"MYH13",12.1957099268754,1.90786030326366,0.677540537060572,2.81586148563255,0.00486466354621073,0.0964111252347401,"MYH13"
"ADIPOR2",2910.36035334615,-0.0832218642590186,0.183872910629413,-0.452605356461388,0.650832941013268,0.999907609585234,"ADIPOR2"
"CDKL3",25.7392046930704,0.300148235172851,0.424463374809823,0.707123989925701,0.479489428859888,0.999907609585234,"CDKL3"
"MARK4",2825.1047753976,-0.157689590093759,0.173354902800477,-0.909634440943686,0.363015328952686,0.999907609585234,"MARK4"
"PROM1",99.3473107059216,1.3728082904877,0.250061972609489,5.4898722751082,4.02224498319743e-08,3.79212381567389e-06,"PROM1"
"CCDC124",4070.86696786177,0.065536659030552,0.286230230707536,0.228964840186696,0.818896243691501,0.999907609585234,"CCDC124"
"PAFAH1B1",6461.68089335699,-0.179263518252932,0.215021763289744,-0.833699414934907,0.404450387910845,0.999907609585234,"PAFAH1B1"
"NOS2",43.632385387633,0.931073265915113,0.415710324067603,2.23971648527955,0.0251093346437167,0.326862602274191,"NOS2"
"BLTP2",5164.32006419041,-0.16879107678682,0.331421222739716,-0.509294713813128,0.610545662676457,0.999907609585234,"BLTP2"
"GAS7",144.461967341498,-0.269513545663218,0.272748376543226,-0.98813987118455,0.323084151232493,0.999907609585234,"GAS7"
"TRAPPC6A",869.515956617056,-0.183641763058286,0.334407490207642,-0.549155651221383,0.582898636450174,0.999907609585234,"TRAPPC6A"
"ST7L",444.452410049947,-0.151845419685114,0.164117244127842,-0.925225258881584,0.354848747240014,0.999907609585234,"ST7L"
"RPUSD1",1744.33868364475,0.105208275508944,0.241216905103876,0.436156311116079,0.662723323500034,0.999907609585234,"RPUSD1"
"RHBDF1",1013.93515245748,-0.0878403070662329,0.18634568793478,-0.471383631356025,0.637366802914327,0.999907609585234,"RHBDF1"
"LUC7L",2949.3109929017,-0.0822593686344463,0.224866163445728,-0.365814791224914,0.714503281974143,0.999907609585234,"LUC7L"
"CACNA2D2",10053.6162754694,-0.277991865586139,0.296111208922476,-0.93880899205987,0.347828821332743,0.999907609585234,"CACNA2D2"
"BAIAP3",31.3310505688402,0.928275214645953,0.517203605414355,1.79479648813018,0.0726861305593753,0.630974021753148,"BAIAP3"
"TSR3",2448.57913863685,-0.0446125200361656,0.310038711667398,-0.143893386075042,0.885584658483372,0.999907609585234,"TSR3"
"PIGQ",2798.27812357418,-0.108601482877672,0.219666130162327,-0.494393390539627,0.621028380906705,0.999907609585234,"PIGQ"
"CRAMP1",846.927923282336,-0.199747502686336,0.178472787888438,-1.1192042498445,0.263053012817508,0.999907609585234,"CRAMP1"
"TEAD3",1116.56330083109,-0.126436839638815,0.19423604551842,-0.650944263724852,0.515082466679845,0.999907609585234,"TEAD3"
"DNAJC11",2016.1755417998,-0.150978103187166,0.200376747732194,-0.753471173157027,0.451166827555105,0.999907609585234,"DNAJC11"
"MYLIP",197.621418024405,0.254940402794811,0.277312395748928,0.919325665577631,0.357925257227485,0.999907609585234,"MYLIP"
"NOX1",24.2878852294822,0.125777722512171,0.785666641057005,0.160090445412007,0.87280982756027,0.999907609585234,"NOX1"
"E2F2",1923.02361652293,0.131887310112617,0.202760748884414,0.650457797370837,0.515396553820701,0.999907609585234,"E2F2"
"PSMB1",6267.46919428164,0.159820365006372,0.30939823399377,0.516552285846566,0.605468730819408,0.999907609585234,"PSMB1"
"SYN1",338.164114156774,0.515363454306119,0.195339666286011,2.63829392209331,0.00833243270691467,0.147115656057084,"SYN1"
"JARID2",1507.29288890553,0.0156479443083909,0.310928164482296,0.0503265580152418,0.95986216034483,0.999907609585234,"JARID2"
"CDKL5",591.622440917504,0.190614640655418,0.365641252688905,0.521316014682832,0.602146646606888,0.999907609585234,"CDKL5"
"CAMK1G",66.3534147459724,-1.27520597294815,0.430958677539924,-2.95899825066177,0.00308640853416875,0.0677181539598435,"CAMK1G"
"CDK11A",50.8485748920054,-0.0209796533815684,0.322004659305216,-0.0651532602877108,0.948051974899509,0.999907609585234,"CDK11A"
"NADK",3155.40884637997,-0.189383720029386,0.14980402221378,-1.26420984717703,0.206154717356069,0.996084877145625,"NADK"
"TFAP2B",10839.1239544109,-0.575477845154068,0.185166727010669,-3.10789014011632,0.00188428098054947,0.0457998045834806,"TFAP2B"
"DLEC1",10.5342875725843,-1.75764477172764,0.761201006145113,-2.3090415771108,0.0209412741919743,0.288540709770019,"DLEC1"
"CYTH3",2358.48968330402,0.485792839583363,0.199784702037472,2.43158177092182,0.0150330545740334,0.229044267339534,"CYTH3"
"ADAM22",6657.34231708467,0.329214053789097,0.343673187468668,0.957927664400967,0.338099235404318,0.999907609585234,"ADAM22"
"SYPL1",2850.38938363755,-0.110268099350226,0.23375977775052,-0.471715452552788,0.637129905921223,0.999907609585234,"SYPL1"
"CYB561",20610.3052245669,-0.428997166900406,0.119143816287662,-3.60066665872638,0.000317402299089619,0.010710434196612,"CYB561"
"SPAG9",6168.98948707256,-0.098398478019149,0.274313631284411,-0.358707941557336,0.719813586755191,0.999907609585234,"SPAG9"
"CELSR3",6560.3893375325,-0.643060459131132,0.372620863349324,-1.72577684821764,0.0843875664727149,0.680525134292147,"CELSR3"
"AASS",122.793614411372,-0.845026511924596,0.234469084241591,-3.60399971133893,0.000313357402979056,0.010596929914657,"AASS"
"PLEKHG6",18.526268085788,0.219961429207584,0.452082073618682,0.486551982578975,0.626575858732237,0.999907609585234,"PLEKHG6"
"SS18L2",626.508288083291,-0.0482327468566539,0.414817556807491,-0.116274603292738,0.907434912706052,0.999907609585234,"SS18L2"
"MPND",527.717567723482,-0.0763190013197044,0.288756198349658,-0.264302556121372,0.791546790792796,0.999907609585234,"MPND"
"CRY1",844.700842087504,-0.363197539465109,0.172771350210177,-2.10218614963232,0.0355369725972492,0.404991315547846,"CRY1"
"NFIX",3849.14121518666,-0.337291058984987,0.271415437616181,-1.2427114019283,0.213974200794942,0.999907609585234,"NFIX"
"ST3GAL1",767.89395712164,-0.245718680541039,0.26281505979896,-0.934949012164681,0.349814576768917,0.999907609585234,"ST3GAL1"
"MMP25",93.3823518570784,2.06519823725713,0.314976923247787,6.55666521839912,5.50243512268725e-11,9.61751469309245e-09,"MMP25"
"IL32",8658.20368019629,0.0217990452663253,0.291118400487227,0.0748803415718194,0.940309917791322,0.999907609585234,"IL32"
"PKD1",5843.38008860911,-0.505280878623294,0.460233318302024,-1.09787983296704,0.272256965241011,0.999907609585234,"PKD1"
"MAPK8IP2",3494.77223803152,-0.659459156055827,0.127191895199551,-5.18475768460879,2.16295899159096e-07,1.78026402503645e-05,"MAPK8IP2"
"MED24",4112.34200340689,-0.0799359119530734,0.168797104922132,-0.473562102797607,0.635812205451184,0.999907609585234,"MED24"
"RHOBTB2",1887.07430090093,-0.330081603982801,0.157574080470283,-2.09477093566192,0.0361913599501171,0.409747303772942,"RHOBTB2"
"HEATR5B",1237.85923693421,-0.197967544440609,0.398948576113903,-0.496223213450165,0.619736934834128,0.999907609585234,"HEATR5B"
"SEC62",3607.74404795896,0.0950592808179649,0.270190547012839,0.351823118421119,0.724970919659082,0.999907609585234,"SEC62"
"RPS20",24277.589271986,0.0586943491075423,0.359883640080874,0.163092573739535,0.87044554680975,0.999907609585234,"RPS20"
"CSDE1",18929.9182944108,-0.0108687384325657,0.148338822135503,-0.0732696827175661,0.941591516522977,0.999907609585234,"CSDE1"
"UBE3C",8571.53934110205,-0.28020263626466,0.287012865545504,-0.976272041784956,0.328929670890378,0.999907609585234,"UBE3C"
"REV3L",1324.09874191101,-0.162896105833059,0.378851741960027,-0.429973226440242,0.667215117118651,0.999907609585234,"REV3L"
"MASP2",52.7429587435281,-0.578792087407978,0.32854763165594,-1.76166872514272,0.0781252848949227,0.655864507191267,"MASP2"
"FAM76A",317.777618366982,-0.0253731048283991,0.236312590026587,-0.107370939591261,0.914494708052333,0.999907609585234,"FAM76A"
"TRAF3IP3",25.2071444488915,0.699679220214312,0.55877053671178,1.25217629464099,0.210505631870247,0.999907609585234,"TRAF3IP3"
"POMT2",2306.39537801737,0.00239211690936794,0.155192511931275,0.0154138681022655,0.987701999595725,0.999907609585234,"POMT2"
"VTA1",2540.80403906141,0.0551102090096793,0.185950498542946,0.296370321357064,0.76694728788788,0.999907609585234,"VTA1"
"MLXIPL",23.3109041969894,0.219754141061049,0.541333675176788,0.40594951161921,0.684779697710902,0.999907609585234,"MLXIPL"
"BAZ1B",11468.2697158364,-0.278220252281477,0.269857129842515,-1.03099092636108,0.302545074847989,0.999907609585234,"BAZ1B"
"RANBP9",1898.13570947911,0.022172667213168,0.199339938311869,0.111230430795452,0.911433621067686,0.999907609585234,"RANBP9"
"SPRTN",900.799408191742,0.143906844891851,0.149964562351272,0.959605673737559,0.337253712442075,0.999907609585234,"SPRTN"
"METTL13",5932.50548814308,0.0651115170466961,0.126951430059152,0.512885258687971,0.608031585696553,0.999907609585234,"METTL13"
"DYRK4",366.862120311202,0.384920990114572,0.293690002122231,1.31063702316421,0.189980424688095,0.977718033533514,"DYRK4"
"ZNF207",5709.10873283224,-0.115896782220576,0.120851549554539,-0.959001209730232,0.337558135760175,0.999907609585234,"ZNF207"
"UQCRC1",5426.70873920157,0.0256381860072505,0.240324134531538,0.10668169494182,0.915041505041468,0.999907609585234,"UQCRC1"
"STARD3NL",3570.75777011595,0.108062165940859,0.291033908163114,0.371304383818719,0.71041083316602,0.999907609585234,"STARD3NL"
"CD9",4107.09715662636,-0.162919552693804,0.215270195720199,-0.756814254517432,0.449161151611786,0.999907609585234,"CD9"
"NCAPD2",6017.41370291699,-0.180570764629284,0.242543341109611,-0.744488650165334,0.456580905115345,0.999907609585234,"NCAPD2"
"IFFO1",1236.88153975891,-0.320756815058762,0.161751652156129,-1.98302033260937,0.0473651584263204,0.489251264594847,"IFFO1"
"GIPR",61.6930688224122,0.382244549729017,0.353246194134598,1.08209106304871,0.279212066503468,0.999907609585234,"GIPR"
"PHF7",184.334520003788,0.0679959084005444,0.269563407834697,0.252244579287413,0.800852022529499,0.999907609585234,"PHF7"
"SEMA3G",184.633400381174,0.304511418538622,0.258757288607192,1.17682257445852,0.239266330371002,0.999907609585234,"SEMA3G"
"NISCH",4910.50200657825,-0.213541212659055,0.212116644748884,-1.00671596475542,0.314071287957295,0.999907609585234,"NISCH"
"FUZ",1420.12285871399,0.164342537613243,0.202657435026451,0.810937617915637,0.417401495951311,0.999907609585234,"FUZ"
"IDS",814.028363107093,-0.162066846280207,0.519336706520573,-0.312065071167441,0.754991071059313,0.999907609585234,"IDS"
"PRSS3",931.323904799122,0.343974262247394,0.26804924219766,1.28325026934322,0.199404409448923,0.991089141081771,"PRSS3"
"ZNF200",762.188821915365,-0.134695631261059,0.13146646211561,-1.02456268384715,0.305569579536323,0.999907609585234,"ZNF200"
"LRRC23",461.097531936489,0.111665189494998,0.30943125329059,0.360872369250083,0.718194859847539,0.999907609585234,"LRRC23"
"BTK",12.0722281476901,-0.793079430961668,0.807741938110865,-0.981847535137905,0.326174965870028,0.999907609585234,"BTK"
"SCMH1",1332.172702725,-0.15773678764348,0.203225941758003,-0.776164628782034,0.437651787888925,0.999907609585234,"SCMH1"
"FYN",2350.62025684391,-0.083105318800385,0.132175232847992,-0.628751067879414,0.529512039340078,0.999907609585234,"FYN"
"HIVEP2",1354.4349980687,-0.00401207798794029,0.457067457661061,-0.00877786838833635,0.992996364275794,0.999907609585234,"HIVEP2"
"ELOA",3007.20354317059,-0.0610084263218307,0.148429438080209,-0.411026458840752,0.681053133538079,0.999907609585234,"ELOA"
"LYPLA2",6345.63858275532,0.00408498479780796,0.219809624986941,0.0185841943820734,0.985172811715803,0.999907609585234,"LYPLA2"
"CLCN6",942.422038844553,-0.375275417477789,0.247355840061299,-1.51714799773795,0.129229322228734,0.852955281067577,"CLCN6"
