"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"A1BG",622.256302388138,-0.0769061001307464,0.311002202289482,-0.247284744495674,0.80468786436749,0.972661361813342,"A1BG"
"A1BG-AS1",57.3851792871059,-0.198094056524899,0.352640008569595,-0.561745836294705,0.574289199994594,0.926467643579979,"A1BG-AS1"
"A2M",30.2718788243156,-0.899595287844614,0.440280317481067,-2.043233031609,0.0410293753356787,0.329231083416775,"A2M"
"A4GALT",35.560485562571,1.19740706863314,0.495667616594164,2.41574601314642,0.0157030105861253,0.180449775943164,"A4GALT"
"AAAS",242.625466597189,1.31652190571602,1.14321500586394,1.15159606807392,0.249487097876787,0.748254570150928,"AAAS"
"AACS",1039.09671102628,-0.0504925015221117,0.198864160825363,-0.253904480890615,0.799569352961037,0.971795823222655,"AACS"
"AADAT",842.071030878227,-0.295588719780473,0.200001382656239,-1.47793338153331,0.139425610298086,0.599744091414951,"AADAT"
"AAGAB",2646.45105231734,0.0936083139740221,0.138948363669717,0.673691373556085,0.500507547374896,0.900945562930432,"AAGAB"
"AAK1",2002.4225584824,0.52449611138734,0.307475029339084,1.70581693256438,0.088042169500093,0.483676816996388,"AAK1"
"AAMDC",349.333113119934,0.148443031189977,0.286955742516081,0.517302877051357,0.604944745987594,0.93155601276139,"AAMDC"
"AAMP",5435.21986081588,0.0750908665603535,0.189766205884392,0.395701996624731,0.692324882389665,0.951768264751191,"AAMP"
"AANAT",16.7780858341294,-0.177632702638044,0.72013065468742,-0.246667325549622,0.805165695719387,0.972661361813342,"AANAT"
"AAR2",2120.06818212425,0.0428319933915928,0.146084554456665,0.293200013861141,0.769369273494856,0.965794366218464,"AAR2"
"AARD",42.0355347664315,-0.00124000126927247,0.423546259533675,-0.00292766431378173,0.997664065181788,0.999929868002994,"AARD"
"AARS1",5646.53914846087,0.460217446642914,0.171596161186846,2.68197985001422,0.00731878679605065,0.104369392556492,"AARS1"
"AARS2",1924.63201329142,-0.077693536131297,0.163468117962452,-0.47528250217662,0.63458562920038,0.939033889449428,"AARS2"
"AASDH",542.727715103862,-0.00787822911927574,0.21394357856866,-0.0368238634315796,0.97062544668277,0.996810591064336,"AASDH"
"AASDHPPT",2660.30801870011,-0.310246733399078,0.259311422233844,-1.19642525086805,0.231530652367482,0.730167203903283,"AASDHPPT"
"AASS",117.75397030103,-2.27903241251329,0.277621174351143,-8.2091447737726,2.22769497489767e-16,5.07767573289314e-14,"AASS"
"AATBC",7.39639057093169,0.647631106136755,1.27165331256602,0.509282757916089,0.610554041820546,0.932576328791106,"AATBC"
"AATF",434.491160129847,1.04738093164438,1.34447399209914,0.779026547035757,0.435964076874804,0.87414973710449,"AATF"
"AATK",829.247857253862,0.448177462986933,0.240112427496819,1.86653172290664,0.0619670100404152,0.407908512300315,"AATK"
"ABALON",60.1045108340602,-0.0656366745489006,0.472749793658149,-0.138840197138961,0.889576428861439,0.988605609656991,"ABALON"
"ABAT",2020.00854385226,0.336364366215206,0.264835259365135,1.27008906224021,0.204052907289991,0.696779829447242,"ABAT"
"ABCA1",31.2895198116339,0.974539288176006,0.55734334129345,1.74854387945921,0.0803698943952542,0.465002050082668,"ABCA1"
"ABCA10",114.237991326848,-0.00757870571712708,0.375600622344518,-0.0201775643230312,0.983901725318893,0.998114682040078,"ABCA10"
"ABCA11P",299.049675778314,-0.208155375613118,0.216119277717161,-0.963150431612741,0.335472036280734,0.821054704161552,"ABCA11P"
"ABCA12",272.586921868034,-0.365876122916716,0.422270694411453,-0.866449241585808,0.386243850313158,0.85101656503033,"ABCA12"
"ABCA17P",12.5430469317456,0.537935274257665,0.65144153398928,0.825761401738497,0.408939453500645,0.860703281875599,"ABCA17P"
"ABCA2",6633.68588074125,0.554357424023435,0.294948110248947,1.87950830929392,0.0601751200173236,0.400177088617931,"ABCA2"
"ABCA3",5852.91812261424,0.760537211824872,0.225523012693151,3.37232641025272,0.000745360555017344,0.0171780762579664,"ABCA3"
"ABCA4",2.76016379611945,0.696201989922476,1.37136896640716,0.507669348641053,0.611685247594943,0.932698593404145,"ABCA4"
"ABCA5",149.235146850797,-0.328401452765309,0.290701804428637,-1.12968494781368,0.258609001998831,0.756674836995309,"ABCA5"
"ABCA7",665.414894108436,0.390271880356598,0.247085404382191,1.57950195938294,0.114220967440922,0.551098233696116,"ABCA7"
"ABCB1",5201.38208253149,0.796306560364692,0.184406234144923,4.31821930563846,1.57293098810122e-05,0.000623463430513387,"ABCB1"
"ABCB10",1163.8761054875,-0.0803335567398193,0.195204878378867,-0.411534575400838,0.680680593812947,0.948127423166104,"ABCB10"
"ABCB4",538.153193314761,0.444465976171935,0.20681980448955,2.14904939722246,0.0316304844213161,0.283159045259792,"ABCB4"
"ABCB6",2633.29936855909,0.354479231315462,0.181928280915494,1.94845589444182,0.0513604373563501,0.369655161698205,"ABCB6"
"ABCB7",835.302089586401,-0.532241426353992,0.176475480348577,-3.01595114121633,0.00256174535010362,0.0474002872897852,"ABCB7"
"ABCB8",3740.80337098797,0.192030373162849,0.180326569265887,1.06490338026509,0.286919655216591,0.781594655210068,"ABCB8"
"ABCB9",205.389646607557,-0.10675769516776,0.242352259189101,-0.440506292472646,0.659570455847506,0.944462010005315,"ABCB9"
"ABCC1",1465.3201479743,0.228795846734029,0.200610201776146,1.14049955938599,0.25407823616275,0.751796116189409,"ABCC1"
"ABCC10",1401.38781329316,0.426217135243804,0.246030537845329,1.7323749278301,0.0832068290448363,0.472454434176839,"ABCC10"
"ABCC11",7.35832748604675,2.32509759374489,1.16047004081006,2.00358261047556,0.0451147901694101,0.345557968129211,"ABCC11"
"ABCC2",15.1796738744203,-1.31380559258625,0.801548277073542,-1.63908479397269,0.101195601443158,0.514965447775755,"ABCC2"
"ABCC3",872.98659158339,0.549432495409594,0.202023003645216,2.71965313600862,0.00653504275866314,0.0964767664770042,"ABCC3"
"ABCC4",1009.68969416701,-0.00730793146090781,0.26966751379655,-0.0270997843159605,0.978380146789535,0.997588911318571,"ABCC4"
"ABCC5",2702.49411576402,0.104245699069506,0.271661337781414,0.383734026788107,0.70117559009338,0.952267864082701,"ABCC5"
"ABCC6",21.942288124246,0.505989175006699,0.631175541922449,0.801661568611398,0.422748752370529,0.868527597233509,"ABCC6"
"ABCC6P1",14.0630899529598,-1.21407671202198,0.711748279050848,-1.70576697936103,0.0880514733862868,0.483676816996388,"ABCC6P1"
"ABCC8",174.594105910857,-0.11734232182424,0.38479720393601,-0.304945879606115,0.760407371986039,0.964327600100194,"ABCC8"
"ABCC9",177.015028636067,-0.907853572929861,0.355038128761957,-2.55705936738572,0.0105561200115643,0.134741563864533,"ABCC9"
"ABCD1",1213.46653856259,0.283171524541796,0.189110009607937,1.49739046139793,0.134291688789552,0.588354332012011,"ABCD1"
"ABCD2",1789.99960397156,0.0149381276015824,0.256744300164825,0.0581828986738649,0.953602942525153,0.994729426344626,"ABCD2"
"ABCD3",2326.30172050779,-0.102849222619204,0.214238960817419,-0.480067781447349,0.631179196797797,0.938505360655499,"ABCD3"
"ABCD4",1524.18326585882,-0.0909130057915897,0.200016299633067,-0.454527985761015,0.649448853844305,0.942414252784061,"ABCD4"
"ABCE1",2774.6733082497,-0.331866878182751,0.217124162519484,-1.52846589864438,0.126396904099588,0.573478206531523,"ABCE1"
"ABCF1",157.063902165722,0.240134370075217,0.539130333015821,0.445410609215658,0.656023046653724,0.94422524694272,"ABCF1"
"ABCF2",1844.45387136296,-0.175877453589251,0.276151899257057,-0.636886633995354,0.524198689595953,0.908757827993688,"ABCF2"
"ABCF3",1944.38966806325,0.00773913704656854,0.197010645534124,0.0392828368517175,0.968664890262177,0.996745774795416,"ABCF3"
"ABCG1",225.163044799919,0.279775205226818,0.253805483977207,1.10232135587717,0.270321988170327,0.765989446217583,"ABCG1"
"ABCG2",6.80707336123468,-1.5838058600214,1.16929834840836,-1.35449251440171,0.17557929996793,0.660456450920387,"ABCG2"
"ABCG4",102.873076133446,0.245085517531639,0.356099081673085,0.688250911460194,0.491294788411541,0.898073191260437,"ABCG4"
"ABHD1",59.8105349740705,1.03012569138445,0.381658175178582,2.69907932904211,0.00695315997671773,0.10057353154608,"ABHD1"
"ABHD10",1009.72481321006,-0.089056224446515,0.263911953772744,-0.337446724839156,0.735780166650799,0.960255618244546,"ABHD10"
"ABHD11",816.539971207911,0.534304866867995,0.236547381028485,2.25876466923831,0.0238980273427797,0.23608945660243,"ABHD11"
"ABHD11-AS1",18.4694786257701,0.121983078152137,0.729628359351481,0.167185220514948,0.867224313070799,0.98553280260805,"ABHD11-AS1"
"ABHD12",3147.39604984591,0.198320858790332,0.209575357749221,0.946298557808709,0.343996328753068,0.827449739199324,"ABHD12"
"ABHD12B",6.55312164724795,1.99578038692725,1.11482366432004,1.79022068763182,0.0734184406124027,0.445016661467491,"ABHD12B"
"ABHD13",891.787844112221,-0.403340362891101,0.31078434600003,-1.29781428209728,0.194351160678345,0.684997081703098,"ABHD13"
"ABHD14A",476.498813073491,0.185492591779836,0.331532906460338,0.559499790715425,0.575820674014551,0.926793261566058,"ABHD14A"
"ABHD14B",1156.69821641857,0.248315129270282,0.217611030939068,1.14109624038228,0.253829875654319,0.751597327740455,"ABHD14B"
"ABHD15",661.01922626363,-0.093325189171865,0.188870576032141,-0.494122436286652,0.621219713492563,0.935207185672626,"ABHD15"
"ABHD16A",89.7047859177695,-0.744150615519922,1.02580247577604,-0.725432656961521,0.46818664466702,0.885356891151652,"ABHD16A"
