"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"OCA2",128.585506266547,1.06938329948501,0.353557061657762,3.02464132513964,0.00248928142019138,0.0464740551013589,"OCA2"
"PFKFB4",621.805511823103,1.06889781322226,0.190292350156262,5.61713496283228,1.94149772184813e-08,1.38386755142866e-06,"PFKFB4"
"GPR85",349.036248604008,1.06624764988,0.251070416722336,4.2468071858071,2.16838412885982e-05,0.000828298777178827,"GPR85"
"PSD",770.376795760278,1.06446996998608,0.18109800586267,5.87786687608963,4.15586912008753e-09,3.20449952746675e-07,"PSD"
"AK5",125.492618143946,1.06375873738488,0.26382937986739,4.03199498827446,5.53053668344906e-05,0.0018867498665806,"AK5"
"TENM3-AS1",293.917929574988,1.06151070040735,0.267570130478012,3.96722421337155,7.27145788257596e-05,0.00240549568421676,"TENM3-AS1"
"PRPH",470.292089276431,1.0610804769667,0.339954538423343,3.12124227518134,0.00180089805771627,0.0356093684586758,"PRPH"
"PHYHIP",128.570273166397,1.05964579521953,0.260783644689246,4.06331384961744,4.83809080100529e-05,0.00168375300997402,"PHYHIP"
"ZCCHC12",352.683435287533,1.05911168708907,0.202139424519187,5.23951074664575,1.61002870979776e-07,9.59632629270836e-06,"ZCCHC12"
"TMEM63C",499.368775411939,1.05826666807606,0.278756340575167,3.79638599750773,0.000146820833470104,0.0043567349468339,"TMEM63C"
"RORB",1026.53544712821,1.05676875612731,0.335838419020266,3.14665832220803,0.00165147824829361,0.0333559808207532,"RORB"
"CAMKV",565.462474025688,1.05459247034735,0.223506027213524,4.71840729977206,2.37698235804121e-06,0.000113341076024117,"CAMKV"
"PPP2R2B",451.960555456388,1.05041624074017,0.193672175801524,5.42368172605568,5.83838000847338e-08,3.76085956943338e-06,"PPP2R2B"
"CA12",565.087015466723,1.04712059397195,0.231294917080327,4.52720970780474,5.97676213610754e-06,0.000258270833806547,"CA12"
"TLCD3B",1260.42852519857,1.04545093013071,0.168809914433955,6.1930659323907,5.90050319536856e-10,5.23026655035618e-08,"TLCD3B"
"CLCN4",793.172116576531,1.04318806729915,0.289327754430796,3.60555823395322,0.000311482629670765,0.00845650877569504,"CLCN4"
"TFPI2",17499.7207099633,1.04277204922268,0.265166411679632,3.93251936630094,8.40602051624959e-05,0.00271162795564617,"TFPI2"
"GDF7",256.070385675325,1.03933989376107,0.337291468849357,3.08142953424437,0.00206009230948215,0.0394556183594449,"GDF7"
"RASEF",113.058933131979,1.03899656874974,0.31914326871066,3.25558039480916,0.00113160854150962,0.0245008605093867,"RASEF"
"TDRP",299.666015973065,1.03850679755466,0.26295036522685,3.94944040735115,7.83341094422153e-05,0.00255874976070934,"TDRP"
"ERC2",92.0106359736597,1.03812738803787,0.329835275587829,3.1474116471858,0.00164722879230309,0.0333559808207532,"ERC2"
"FDFT1",1136.99929393333,1.03494616498802,0.235198920029076,4.40030151864676,1.08100565483159e-05,0.000448444385850336,"FDFT1"
"LAT2",181.048684854062,1.02994587843269,0.30991096124695,3.3233606010211,0.000889398620919991,0.0200520719512201,"LAT2"
"RD3",797.286548798432,1.02968296506602,0.198848579451235,5.17822640678475,2.24005279752433e-07,1.31623725570112e-05,"RD3"
"FUT1",110.104084270698,1.02912508505712,0.299029895918767,3.44154580897384,0.000578400526655502,0.0140646936974073,"FUT1"
"COMTD1",298.181745085811,1.02578919031564,0.303703999313093,3.37759526590277,0.000731226193633746,0.0169654292039722,"COMTD1"
"SGPP2",1081.89168672894,1.02492676806185,0.270090916576314,3.79474726900807,0.00014779392515584,0.0043730978538979,"SGPP2"
"DUSP4",6507.50442918623,1.02450560544733,0.211199027964671,4.85090113965254,1.22901797446263e-06,6.3099729768079e-05,"DUSP4"
"C1QL4",754.483543084442,1.020545816746,0.257240770941974,3.96727864330731,7.26979799283414e-05,0.00240549568421676,"C1QL4"
"TMEM121B",225.873922451809,1.020542641772,0.227670771959343,4.48253692377449,7.37608750722269e-06,0.000314804129783566,"TMEM121B"
"SLC44A5",245.681539630633,1.01805675919842,0.326638380521086,3.11677016514201,0.00182844059557729,0.0358803356986416,"SLC44A5"
"TUBB2A",2468.02417311084,1.01665103014996,0.239332700616003,4.24785675978781,2.15825308053494e-05,0.000825949915063758,"TUBB2A"
"SNAP25",1712.5930123415,1.01658265186267,0.184839818981,5.49980332953671,3.80215097248627e-08,2.5522399828903e-06,"SNAP25"
"NEDD9",1395.6093047792,1.0153862205969,0.244214525506338,4.15776341923835,3.21378593411887e-05,0.00117359767333616,"NEDD9"
"FNDC5",2892.76248503425,1.01246694918476,0.164109106470252,6.16947450974202,6.85173204871911e-10,5.94638603157037e-08,"FNDC5"
"KIRREL2",108.620099832702,1.00559229540084,0.302789581280044,3.32109279041141,0.000896657212736068,0.0201718697468238,"KIRREL2"
"TNFRSF19",819.951722844966,1.00415336346594,0.260134053587644,3.86013806964962,0.000113322975600291,0.00346688076681598,"TNFRSF19"
"NRG1",741.01779239805,1.00387885560501,0.219715339662515,4.56899758181188,4.90062436293265e-06,0.000215814756976537,"NRG1"
"ODAM",459.472767577132,1.00272777373493,0.321385598311484,3.12001464596773,0.00180842048092606,0.0356900643343181,"ODAM"
"DNAJC22",344.813182132742,0.995785759541865,0.220173218462625,4.52273789925499,6.10448137327142e-06,0.000263241481589181,"DNAJC22"
"ARHGEF16",253.88203564332,0.994112480156512,0.237602343647875,4.18393381518904,2.86507556222604e-05,0.00106310191970827,"ARHGEF16"
"CELF3",3371.42282331586,0.992975887116438,0.211655820494689,4.69146506245669,2.7125559747174e-06,0.000127582394620382,"CELF3"
"GPRASP1",403.199872683036,0.991746477007897,0.272271972621587,3.64248463570748,0.000270019099143815,0.00747761836373967,"GPRASP1"
"MGAT4A",183.659014888723,0.990389375534266,0.279236340930136,3.54677823178487,0.000389972713305198,0.0101490765613255,"MGAT4A"
"SV2C",1652.10165768826,0.985106942038475,0.297009081889036,3.31675696841659,0.000910687969114637,0.0203990171224361,"SV2C"
"DEPTOR",966.317745898736,0.984629684571784,0.204034628078117,4.82579694361884,1.3944452798919e-06,7.1065316942304e-05,"DEPTOR"
"RAB3A",624.595259703713,0.982405145556852,0.184417683449451,5.32706586039581,9.98119797656585e-08,6.2358436274075e-06,"RAB3A"
"GALNT14",351.166211122924,0.980569891305898,0.225408026695045,4.35019952786558,1.36013713215395e-05,0.000552093236695446,"GALNT14"
"BRINP1",342.500428046041,0.977638166557215,0.20305316275839,4.81469066167905,1.47428085505331e-06,7.42221686784364e-05,"BRINP1"
"RAB3IP",663.608722411566,0.974987598185988,0.198742067858178,4.90579376924736,9.30502552160973e-07,4.92359284105176e-05,"RAB3IP"
"SLC48A1",537.349149017122,0.969708125558491,0.201246062629098,4.81851974090886,1.44627217962135e-06,7.29892397803065e-05,"SLC48A1"
"PART1",154.796971065195,0.968826695986496,0.24643450510825,3.93137598795641,8.44610606833555e-05,0.00271832330981974,"PART1"
"RNF182",742.543711841464,0.967564948178124,0.198283984379726,4.87969288697153,1.06251163307458e-06,5.52346273013357e-05,"RNF182"
"KHK",449.362141721126,0.966463753488656,0.258971092595212,3.73193681118417,0.000190013171375966,0.00548157607883212,"KHK"
"EGLN3",2462.35470430033,0.959121148703854,0.172902495654351,5.54717932250805,2.9031495224797e-08,1.99394461573755e-06,"EGLN3"
"GRM7",405.564134780794,0.954786835388479,0.265318544328033,3.59864342617531,0.000319881420577483,0.00862214154289048,"GRM7"
"PDGFC",114.394398416829,0.954279612351033,0.279892740156152,3.40944753271786,0.000650945977244466,0.0154661185108874,"PDGFC"
"NLGN3",667.655981939392,0.954206342990927,0.240980139042242,3.9596887394262,7.50475131367746e-05,0.00247085002775076,"NLGN3"
"BEX2",744.507388807821,0.953218750747409,0.262358624710398,3.63326630408896,0.000279855917737357,0.00771911096503758,"BEX2"
"BIRC3",637.554031831918,0.950728886024067,0.238249214578148,3.99048067254896,6.59395226557567e-05,0.00220955990133394,"BIRC3"
"KIAA0513",297.538959373599,0.94750553432418,0.273151532106417,3.46879084666837,0.000522806291560321,0.0129558519707816,"KIAA0513"
"GLB1L2",460.434066371916,0.946754275397985,0.216870846794583,4.36552118180613,1.26820011355293e-05,0.000520891222877521,"GLB1L2"
"TIMP3",1035.00863206237,0.946607190889425,0.191600858083494,4.94051644840192,7.79159193024849e-07,4.13332991859883e-05,"TIMP3"
"ADD2",2054.76313330489,0.945989298691372,0.220374718550923,4.29263984957865,1.76561271794103e-05,0.000687098292599116,"ADD2"
"PLEKHB1",234.694433139157,0.942249613525842,0.24112849509522,3.90766596520977,9.31920250933707e-05,0.00294110808074712,"PLEKHB1"
"HK1",6832.36818926073,0.940724796855245,0.149143735606621,6.30750458964288,2.83570172852131e-10,2.67355114786314e-08,"HK1"
"PRNP",456.18705414424,0.937865423176463,0.224342738514201,4.18050269595463,2.90865362813356e-05,0.00107351056147236,"PRNP"
"CACNG8",769.545754834364,0.934692292221824,0.216746941016405,4.31236670671665,1.61516256547202e-05,0.000636914485418645,"CACNG8"
"SIX6",301.448742359091,0.932451705173215,0.258387329194658,3.6087361871787,0.000307692308218877,0.00836455289262903,"SIX6"
"KCNQ2",2262.7342783855,0.929800172712918,0.199501630079474,4.66061441373948,3.15266850399124e-06,0.000146292282124802,"KCNQ2"
"IQGAP2",471.772875491009,0.927838685549417,0.297610224840258,3.11763040415507,0.00182311273171452,0.0358436059537655,"IQGAP2"
"NOVA2",935.516612048125,0.924874694470315,0.306353588337103,3.01897784024847,0.00253629082219683,0.0470552274007216,"NOVA2"
