"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
1624.83191388381,0.0194698813352774,0.190836916603979,0.102023663354826,0.918737892444039,0.999909535065581,"TSPAN6"
1624.09976661756,0.186469245259241,0.411466570240848,0.453182004919848,0.650417689199351,0.999909535065581,"DPM1"
478.29858638506,0.0058640153981405,0.216965432278878,0.027027417854302,0.978437865730341,0.999909535065581,"SCYL3"
726.590323522328,-0.253275776363052,0.239473985437052,-1.05763377972272,0.290222435982605,0.999909535065581,"FIRRM"
832.74722969395,-0.00668416352167262,0.170413648629501,-0.0392231700654727,0.968712460807279,0.999909535065581,"FUCA2"
1661.79446491229,0.0366065821240023,0.187476345589286,0.19525973801622,0.845189614768584,0.999909535065581,"GCLC"
3628.53747336991,-0.1762402972378,0.231257574486314,-0.762095242195968,0.44600316227675,0.999909535065581,"NFYA"
571.200986353083,0.260563661228728,0.180442806064006,1.44402354913668,0.14873235125183,0.902895792160863,"STPG1"
606.719445825568,0.315019035744352,0.242538188947181,1.29884302802704,0.193997804756973,0.981113803800786,"NIPAL3"
3019.79046199501,-0.0320027386116991,0.1491230391802,-0.214606265991046,0.830074308207058,0.999909535065581,"LAS1L"
2512.65170315102,-0.133994701458782,0.166861303789685,-0.803030411578656,0.421957157140343,0.999909535065581,"SEMA3F"
3812.8967244017,-0.0929983950997176,0.319381305128046,-0.291182964082487,0.770911391034078,0.999909535065581,"ANKIB1"
95.7550758954494,-0.44305017445358,0.536984222950938,-0.825071120374535,0.409331214487864,0.999909535065581,"CYP51A1"
452.16222871355,0.0142781209183845,0.282035320130812,0.0506252937105965,0.95962410719805,0.999909535065581,"KRIT1"
316.666529499801,-0.124707007115248,0.169753935766216,-0.734633966230944,0.462562446062943,0.999909535065581,"RAD52"
798.881367704902,0.170487811780202,0.323032964142702,0.527772180256155,0.597657468162747,0.999909535065581,"BAD"
2319.88528261407,-0.0838467859156124,0.130927347951668,-0.640406967890043,0.521908054038696,0.999909535065581,"LAP3"
5018.92350812228,0.147643519651291,0.264672071585475,0.557835659678245,0.57695660985701,0.999909535065581,"CD99"
13.0747578425462,0.572038467667769,0.583567419606532,0.9802440102867,0.326965684947708,0.999909535065581,"MAD1L1"
4461.63423668086,-0.216274978155284,0.200970084593611,-1.0761550834425,0.281857904017131,0.999909535065581,"LASP1"
1935.00591897284,0.0636398319859708,0.129177810802471,0.492652968730706,0.622257814401848,0.999909535065581,"SNX11"
3145.17963185156,-0.0603867219647545,0.247958784127755,-0.243535320505692,0.807590726754966,0.999909535065581,"M6PR"
13355.4284799493,0.333246331825751,0.194637863920865,1.71213516790978,0.0868717617136832,0.693181823128577,"KLHL13"
2215.54545540038,-0.491259757977817,0.180947273921959,-2.71493318097565,0.00662891437546261,0.123792787544654,"ICA1"
2480.07907468245,-0.211171181408801,0.1656114253614,-1.27510031960645,0.202273736287637,0.992185096552832,"DBNDD1"
1972.22693570658,-0.118882697254825,0.29109030975561,-0.408404860177706,0.682976465842066,0.999909535065581,"ALS2"
915.104023299759,-0.0232466024057527,0.186539971609565,-0.12461995252368,0.900824431707211,0.999909535065581,"CFLAR"
477.880871062418,-1.34615165496821,0.28091503342798,-4.79202425922616,1.65106932984611e-06,0.00011070704523744,"TFPI"
564.341762426243,0.016923224350422,0.199564764014788,0.0848006632531983,0.932419866241625,0.999909535065581,"NDUFAF7"
2829.69125011189,-0.282101083093602,0.11693239931506,-2.41251427958401,0.0158429168347263,0.236518631747603,"RBM5"
281.050273134709,0.321023977863778,0.273455279045595,1.17395421651469,0.24041336446139,0.999909535065581,"MTMR7"
3389.15868095732,0.978508529708638,0.360355401815043,2.71539853372552,0.00661960574842833,0.123792787544654,"SLC7A2"
6185.79770702661,-0.0142980996308386,0.251145859836483,-0.056931456644947,0.954599796162862,0.999909535065581,"ARF5"
1325.72214253076,-0.40130397435209,0.336924458823009,-1.19107997013331,0.233622192231645,0.999909535065581,"SARM1"
5548.1014449533,0.0668914434120565,0.173394431436383,0.385776191645454,0.699662429302519,0.999909535065581,"POLDIP2"
1147.72586084464,-0.276876804909467,0.204550573450474,-1.35358606059594,0.175868476560905,0.950924581641098,"PLXND1"
3817.71064849118,0.0226728432956476,0.137307770331613,0.165124255101443,0.868846182247941,0.999909535065581,"AK2"
15.0338465097894,-1.44959823848197,0.55960079409004,-2.59041490611025,0.00958603177512428,0.163868472850366,"CD38"
5572.99337424815,0.0513720346316042,0.193909275982087,0.264928195783423,0.791064777077203,0.999909535065581,"FKBP4"
9182.03068804085,-0.00632910377947894,0.0977574562580544,-0.0647429262354345,0.948378684303365,0.999909535065581,"KDM1A"
3793.10297755405,-0.139344777195149,0.130212757068912,-1.07013153190055,0.28456010775604,0.999909535065581,"RBM6"
347.484528482883,-0.361141076242615,0.186671524002081,-1.93463399505212,0.0530352252958433,0.524485673682224,"CAMKK1"
1267.89199526082,-0.127431654514186,0.336052038238881,-0.379202147328151,0.704537757107232,0.999909535065581,"RECQL"
1397.62018392586,-0.0834946974484761,0.196431406237794,-0.425057779952966,0.670794554611353,0.999909535065581,"VPS50"
23.9024689867302,-0.789181636606265,0.434980257658423,-1.8142929999963,0.0696326286857654,0.615655862507802,"HSPB6"
737.223219687177,-0.534821614753724,0.224076175148628,-2.38678482618235,0.0169964358512729,0.24849300385564,"ARHGAP33"
2267.66453520345,0.0541801339809045,0.288671316284673,0.187687972183128,0.851121259516177,0.999909535065581,"NDUFAB1"
180.786841316105,-0.756004769681073,0.268484273012565,-2.81582515503876,0.00486521366669413,0.096411801017954,"PDK4"
73.0346263731076,-0.329616806312568,0.403989112490078,-0.815905172000554,0.414554373836803,0.999909535065581,"ZMYND10"
4564.04402952942,-0.103002319757275,0.145650217193715,-0.707189606317457,0.479448656727523,0.999909535065581,"SLC25A13"
996.205261991072,0.0464796508550536,0.152461619130601,0.304861322607616,0.760471774417597,0.999909535065581,"ST7"
3174.96501667491,0.0223073301380295,0.233579166863428,0.0955022249525896,0.923915923083089,0.999909535065581,"CDC27"
1061.8275151163,0.0370325963499145,0.202012858268258,0.183318015830151,0.854548499335552,0.999909535065581,"HCCS"
3734.02284306205,-0.138937168310213,0.202240989934841,-0.686988173638671,0.492090180997495,0.999909535065581,"DVL2"
6559.8025500565,-0.186583544070836,0.204421416398722,-0.912739708773499,0.361379454318592,0.999909535065581,"UPF1"
47.3023698553936,0.329705079761645,0.405316938498237,0.813450039821315,0.415960079408134,0.999909535065581,"SKAP2"
8354.41048272733,0.116611783111666,0.23312662419617,0.500207917108343,0.616928684253196,0.999909535065581,"SLC25A5"
469.618553825732,0.156110966523127,0.286598348854673,0.544702951524285,0.585957834553074,0.999909535065581,"MCUB"
2911.77231709853,-0.00381911315708768,0.289343201243172,-0.0131992496823107,0.989468828255651,0.999909535065581,"POLR2J"
2409.11726124429,-0.185206306788018,0.279977829753214,-0.661503473154528,0.508289488008967,0.999909535065581,"DHX33"
3470.67310838739,0.400775647111371,0.367079686763711,1.09179467446083,0.274923360373724,0.999909535065581,"THSD7A"
1488.28398062872,-0.138089989073043,0.255646315417875,-0.540160294691998,0.589086492225398,0.999909535065581,"LIG3"
1397.05308236511,-0.0690326519552474,0.210086377405756,-0.328591757389006,0.742464279074823,0.999909535065581,"RPAP3"
484.729292635792,0.128846910172382,0.207431852906655,0.621152963572879,0.534498984117658,0.999909535065581,"REXO5"
3930.17902330728,0.0407137808076771,0.199490910054333,0.204088400802765,0.838284418397179,0.999909535065581,"CIAPIN1"
1956.31263173681,-0.205254688249405,0.197130665328799,-1.04121136053113,0.297777464310719,0.999909535065581,"SPPL2B"
1577.22369508409,-0.0228654983825923,0.159813367708446,-0.143076256451255,0.886229956604726,0.999909535065581,"ATOSB"
336.127152427946,0.18749952364813,0.363878709522106,0.51528028087815,0.60635717643994,0.999909535065581,"COPZ2"
2836.34306512403,-0.127687078488751,0.224346328232088,-0.569151630405372,0.569253242682886,0.999909535065581,"PRKAR2B"
1844.12739317228,0.0351503400593154,0.130688479548682,0.268962805143217,0.787958305467684,0.999909535065581,"MSL3"
4204.23415054514,-0.389514530111368,0.378119016492291,-1.03013737241991,0.302945523743417,0.999909535065581,"CREBBP"
405.982885877068,0.0873933646730165,0.243384051207446,0.35907597165653,0.719538256404957,0.999909535065581,"TSPOAP1"
775.364655689737,0.226054022072455,0.203947463201458,1.10839339957448,0.267691954210835,0.999909535065581,"GCFC2"
2008.46232211525,0.145292745530172,0.272275868100077,0.533623293698466,0.5936021889007,0.999909535065581,"WDR54"
850.182329062579,0.394578902778772,0.175790037751078,2.24460332238795,0.0247936092897641,0.323564921234539,"CROT"
529.187227142385,0.779218577586498,0.191032395900713,4.07898657142681,4.52324492940227e-05,0.00203751982930371,"ABCB4"
3071.88450559138,-0.374839812263218,0.406703453989045,-0.921653869881605,0.356709149717956,0.999909535065581,"KMT2E"
7742.16881169178,-0.0850654391429113,0.172456049603412,-0.493258655399632,0.621829837715121,0.999909535065581,"RHBDD2"
