"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
623.174854604298,0.139869623731186,0.317706149171222,0.440248399648713,0.659757208799141,0.999433686927613,"A1BG"
57.4698144855095,-0.00624073674329492,0.327698719234628,-0.0190441291863171,0.984805901783548,0.999433686927613,"A1BG-AS1"
30.3182760607547,-0.349516310955315,0.395548001876024,-0.883625525341078,0.376898395240171,0.999433686927613,"A2M"
35.614113952878,1.32186902604275,0.480888645737974,2.74880481741091,0.00598129916119804,0.123363357103856,"A4GALT"
243.032518982218,1.29930519593274,1.14425368562085,1.13550448843672,0.256164002356855,0.999433686927613,"AAAS"
1040.52656688241,-0.161874936491039,0.188338780668822,-0.85948807736885,0.390071295054614,0.999433686927613,"AACS"
843.200711816356,-0.0960122268925965,0.186880491864545,-0.513762704360755,0.607417906131567,0.999433686927613,"AADAT"
2649.78967910871,0.0780269035668953,0.110130851347864,0.708492694026641,0.478639347601208,0.999433686927613,"AAGAB"
2004.51114755452,0.18188171743657,0.315885938073424,0.57578288715813,0.564761941856696,0.999433686927613,"AAK1"
349.784200775833,0.169629435843592,0.286323081125514,0.592440662404135,0.553555544175015,0.999433686927613,"AAMDC"
5442.30465012709,-0.0698724973062755,0.179736241462968,-0.388750186036753,0.697460953604098,0.999433686927613,"AAMP"
16.8074422844046,0.546900340822318,0.697727700847498,0.783830626414894,0.433139500542514,0.999433686927613,"AANAT"
2122.74053598024,-0.104723563096756,0.121127519531364,-0.864572836147603,0.387273287134211,0.999433686927613,"AAR2"
42.0886372787346,0.0911770554897568,0.40350903190328,0.225960383240224,0.821232233041417,0.999433686927613,"AARD"
5653.02211382691,0.006359814737104,0.157407715406341,0.0404034498606782,0.967771479905691,0.999433686927613,"AARS1"
1927.15127718873,-0.143109525108292,0.144852930749518,-0.987964305366793,0.323170129897598,0.999433686927613,"AARS2"
543.381926043527,0.0276513724553891,0.201427064502526,0.137277344152738,0.890811577630675,0.999433686927613,"AASDH"
2663.52515792091,-0.165809902647394,0.259905943181289,-0.637961181717722,0.523498949392455,0.999433686927613,"AASDHPPT"
117.95449357635,-0.891832567203188,0.236516210140817,-3.77070377828315,0.000162787812108193,0.00704209241142377,"AASS"
434.733373099333,-0.00555813644591825,1.3445719285179,-0.00413375910059709,0.996701746828963,0.999433686927613,"AATF"
830.235027849063,-0.0568183643913605,0.237063227077517,-0.239675993159333,0.810581447236098,0.999433686927613,"AATK"
60.175504840236,-0.356615758954001,0.479607424954551,-0.743557627340308,0.457144145895059,0.999433686927613,"ABALON"
2021.98154480729,-0.296863394936001,0.266859004775661,-1.11243536707919,0.265951005267725,0.999433686927613,"ABAT"
31.3281190675781,0.741458578842765,0.554671709792451,1.33675211075792,0.18130356580974,0.957870232314751,"ABCA1"
114.374176684649,-0.0287720259224027,0.377144568565166,-0.076289116483541,0.939189084398558,0.999433686927613,"ABCA10"
299.412629998985,-0.288948516921307,0.199061924864376,-1.45155090366062,0.14662651856659,0.89580357369096,"ABCA11P"
272.898354213367,-0.344000114114763,0.440791284901862,-0.78041496258564,0.435146663550439,0.999433686927613,"ABCA12"
6640.62693191438,-0.179467869663818,0.302691279427016,-0.592907301470805,0.553243191318426,0.999433686927613,"ABCA2"
5858.56425626457,-0.115317803584605,0.222051800023289,-0.519328389017836,0.603531759605366,0.999433686927613,"ABCA3"
149.421158249226,-0.19794105236231,0.27951200967134,-0.708166538514948,0.478841843072005,0.999433686927613,"ABCA5"
666.198870597037,-0.0634023740940907,0.244258847893425,-0.259570429652376,0.795195148369238,0.999433686927613,"ABCA7"
5207.12705395128,0.753881941083154,0.171668096451481,4.3915087116739,1.12566824522204e-05,0.000703564053800754,"ABCB1"
1165.19496657131,-0.203719039993759,0.181885698116122,-1.12003880516047,0.262697226079949,0.999433686927613,"ABCB10"
538.827935482444,0.738713574640751,0.19193089151639,3.84885189040905,0.000118672729692661,0.00538879096875127,"ABCB4"
