"","Control1_Count","Control2_Count","Control3_Count","FIH22KO1_Count","FIH22KO2_Count","FIH22KO3_Count","FIH23KO1_Count","FIH23KO2_Count","FIH23KO3_Count"
"TTC36",3.51185679937827,3.41213883036525,3.40182674152774,3.37332676104763,3.5038722513185,3.44065155142854,3.59094011936669,3.4798165290366,3.39112782098415
"TTC38",10.515830919422,10.5443561590445,10.494747431966,10.5177891853524,10.3974168879778,10.4975581295269,10.5053698951829,10.4033474645585,10.354027405363
"TTC39A",8.1291635961691,8.01788860414121,8.04315523280474,8.17532327916435,8.10414119408415,8.15646108586749,8.89404531708281,8.81419847466306,8.83993518645346
"TTC39B",7.28651257940467,7.54496138322915,7.24336851126643,7.47869233955134,7.84045286976015,7.6397598686338,7.28903394170404,7.51903781876984,7.49888537108207
"TTC39C",8.92028963647152,9.00231636746592,8.82792969403426,9.0466159845647,9.27829137079617,9.09594225737773,8.75694678733306,8.96870329825847,8.98710710952467
"TTC3P1",6.77933022426918,7.17837221298031,7.04666484900624,6.82328901155975,7.07400628138498,6.86965810162224,7.56909322915756,7.51858395921777,6.97630755761902
"TTC41P",3.80708702168555,3.96254626253522,3.79225418552791,3.81658275180935,4.12906331501726,3.92767112430943,3.88645984141108,3.7766964679414,3.83624481174218
"TTC5",5.71008012318186,5.09228727899412,5.64155150836354,5.00179924950408,5.20578496073156,5.06232646969741,5.0676347686356,5.11391534935334,4.93706784510549
"TTC7A",9.79673506135424,9.87291374250302,9.86297471842565,9.65813240744341,9.58027843518264,9.6561005929267,9.9165472417046,9.81325281529779,9.70282221373929
"TTC7B",10.0011678662708,10.1975376629009,10.2051315443744,10.0650405403127,10.0846416997285,10.096428766662,10.3093245122182,10.2699314072158,10.1852419446998
"TTC8",12.9611492690647,12.8461046720159,12.8104201136255,12.8737622422314,12.990908994507,13.0137490048458,12.7261837887095,12.8108477970614,12.9201300231101
"TTC9",9.06157613447247,9.23166861653802,9.18495294503443,9.60462668035816,9.75807738646732,9.62856590093601,9.65133608166875,9.52680650692114,9.40394323627021
"TTC9B",7.06465542669071,6.55822884251373,6.66390384646528,7.05837814951638,6.76755708021024,7.00462669875972,7.79502381378067,7.60798381752211,7.99725116485914
"TTC9C",9.48455034943145,9.44331880839956,9.44245442943318,9.4924185129195,9.2345769433834,9.46602751269027,9.45531310676411,9.37083766311618,9.49485698248755
"TTF1",10.6865480918984,10.662450020203,10.6166378681436,10.6943617537262,10.6419481181928,10.7089840653816,10.4699809810873,10.6563165240934,10.6578143621363
"TTF2",9.69459418501193,10.1522050558956,10.1734944374383,9.77444847584521,10.2871316867609,9.79224560203055,10.2840527056221,10.3223300964188,9.78890596228132
"TTI1",10.8888457429696,11.132849383118,11.0659893203465,10.9276917262126,11.0448091256038,10.9450520122462,11.2412229755942,11.266527328436,10.8843060325476
"TTI2",9.17215159650617,9.06316313620363,8.99751094250509,9.13645082324164,9.06402210875363,9.14151405918428,9.21319053320522,9.03847097111432,9.19267013732692
"TTK",10.1881079802012,10.3629992361819,10.3055586051087,10.0778962881918,10.2923616444489,10.1262324984992,9.79976665074137,10.217960673414,10.0771080706697
"TTL",12.6728625048619,12.7803302230462,12.7483609818569,12.5270762543561,12.7528828168162,12.609819944251,12.6500801512907,12.7675899205317,12.6284595706262
"TTLL1",8.8232838518301,8.72289421830878,8.64274418844212,8.75377030332853,8.53339735604747,8.68966862324616,8.68161153978872,8.5704230676535,8.69667201111436
"TTLL1-AS1",3.75251050442719,3.94390695697619,3.89812856865498,3.82582071676158,3.70365832982333,3.79078278239787,3.83453932478829,3.84859496087265,3.91630837752301
"TTLL11",8.59019709235299,8.9347500830833,8.87961362240156,8.41398476866797,8.59959844829911,8.56641527048772,9.11561080457523,8.98425649852502,8.57745071842917
"TTLL12",11.0215198058801,11.0943124701904,11.1016156030514,11.0667262494969,11.0874601902288,11.0163029218936,11.1671316152254,11.1432715562119,10.9545012533087
"TTLL13",3.59902419502418,3.5681453632817,3.59655586988653,3.70019366848373,3.73079197606077,3.71352669500098,3.64103456809273,3.5906640832711,3.51957951461793
"TTLL3",6.67982261342651,6.80709227894453,7.0543665677814,6.60685296750291,6.57124579006265,6.70959699588573,6.8293841755053,6.95593180604891,6.49421433693893
"TTLL4",10.3831220065447,10.5821466813445,10.6680235273467,10.3471791931187,10.6953152868628,10.4412005175638,10.8781206388136,10.7668921557932,10.4054679788976
"TTLL5",9.76533346489334,10.0672847066044,9.97463208015617,9.62228230078106,10.0560609689021,9.79334506666837,10.2120606379711,10.1330781737077,9.80818851270577
"TTLL7",9.051357997761,9.35079272232252,9.32437629375091,9.41703079916445,9.82071438137376,9.47536026997569,9.49723966757012,9.79704983392823,9.66010328971059
"TTLL9",5.44439971881722,5.22666464390379,5.49330852326883,5.28445282682763,5.43518686919059,5.32538668719698,5.44509115757219,5.24636885482587,5.45920205754861
"TTN",8.92480370094079,9.26416377446771,9.3057053219423,8.97329246248013,9.39601141964566,8.81786648047361,9.30089830579474,9.48430887454982,9.03624960287654
"TTN-AS1",5.04135686671623,5.3706521785404,5.41591580434655,5.34763743057042,5.60301810071094,5.0722752907388,5.76168101008035,5.69619973894244,5.16540670808881
"TTPAL",10.0912420806018,10.2554645688861,10.2829590705082,10.2396643031704,10.407006722923,10.166242182182,10.2598861897576,10.409641346653,10.1715068382409
"TTYH2",8.79134701493597,9.05063081685324,9.14871042115737,8.84258039560097,9.03923818595093,8.9324702484005,9.02658118474394,8.87717800311439,8.58349648514906
"TTYH3",14.7298419416862,15.2054306206738,15.2108814945579,14.7189887194305,15.1369910371313,14.9270546920338,15.3199504393688,15.1246509858397,14.6710448759914
"TUB",11.795787170469,12.2496715152139,12.2609377503423,11.8900574104886,12.2725085716513,11.9736408979978,12.3701197243361,12.2645589476735,11.9226586465495
"TUBA1A",15.9683668124213,15.7578954701037,15.7850912175553,15.9694125715272,15.7530392446452,15.9214006791241,16.1213202096831,15.9695599899022,16.1708813315809
"TUBA1B",16.1130052659533,15.8687993226604,15.8580851502168,16.0389192953432,15.7963195522054,15.9878471769364,16.0022522458956,15.8808464414391,16.0248491488206
"TUBA1C",9.95081828446982,9.99811144600994,9.93675112184753,10.0600930713183,10.0378998614698,10.0254733439465,10.2154618816499,9.98381204674481,10.087175789345
"TUBA3D",3.518224138876,3.46104551353949,3.38239605533195,3.43424597952681,3.4444038036236,3.56729559795657,3.55914755510023,3.54116617596387,3.39850605461377
"TUBA3FP",7.40883662552743,7.15213769698605,7.13290065804503,7.14108312350815,7.13771115667199,7.05151126459496,7.31355628961893,7.21414747658372,7.12924590746545
