"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
623.174854604298,-0.0805222086094938,0.317818557704851,-0.253359052381933,0.799990767009927,0.961187834906703,"A1BG"
57.4698144855095,-0.20083568752553,0.328576161312909,-0.611230244832857,0.541047163186705,0.88238885235087,"A1BG-AS1"
30.3182760607547,-0.902102950575614,0.405264774394137,-2.2259594407736,0.0260168982840295,0.199470976675782,"A2M"
35.614113952878,1.19474392821972,0.480921427900187,2.48428092180515,0.0129813356139479,0.124496613081725,"A4GALT"
243.032518982218,1.31225036392106,1.14416306210265,1.14690851976073,0.251419431148044,0.683451729652977,"AAAS"
1040.52656688241,-0.0537662536260416,0.188058585144231,-0.285901617226387,0.7749534750591,0.955451386923967,"AACS"
843.200711816356,-0.299172665651787,0.187002811071322,-1.59982977762663,0.109636350957277,0.461670882093198,"AADAT"
2649.78967910871,0.0902793841856354,0.110025483708956,0.820531581796506,0.411913132944453,0.814544808626366,"AAGAB"
2004.51114755452,0.521577197077607,0.315727941385796,1.65198301673363,0.0985380130303577,0.435538547510895,"AAK1"
349.784200775833,0.144615758359934,0.286103837928794,0.505465985380898,0.613231583258405,0.906004204358856,"AAMDC"
5442.30465012709,0.0717849096932138,0.179673616795927,0.399529496724871,0.689503093992975,0.931181026879801,"AAMP"
16.8074422844046,-0.181262883029622,0.709359671969519,-0.255530290475,0.798313551518277,0.960431628980798,"AANAT"
2122.74053598024,0.0395001433462991,0.120884768186544,0.326758647419866,0.743850438562157,0.946760627881126,"AAR2"
42.0886372787346,-0.00534520342568523,0.403134158057481,-0.0132591181343732,0.989421064321875,0.998226444198305,"AARD"
5653.02211382691,0.456977532656953,0.157264075444257,2.90579734351938,0.00366318616773679,0.0467874547204797,"AARS1"
1927.15127718873,-0.0808117172138458,0.144695108480298,-0.558496538428936,0.576505367610324,0.895200758811496,"AARS2"
543.381926043527,-0.0113660256920759,0.201248997843074,-0.0564774275345146,0.954961477036252,0.993837085123261,"AASDH"
2663.52515792091,-0.313759906164658,0.259914635649549,-1.20716521168785,0.227368524979951,0.656389851355888,"AASDHPPT"
117.95449357635,-2.2821912301372,0.254653593916764,-8.96194392953729,3.19004064857835e-19,6.39486441235743e-17,"AASS"
434.733373099333,1.04638179734884,1.3441219147978,0.778487268028996,0.436281809604531,0.826506108117092,"AATF"
830.235027849063,0.445009789996511,0.236347345714203,1.88286349758558,0.0597188691494442,0.332315088381369,"AATK"
60.175504840236,-0.069080632643246,0.476112235347134,-0.145093168195686,0.884637312201577,0.981645009264805,"ABALON"
2021.98154480729,0.333364993741622,0.266529174007175,1.25076361709149,0.211020732522632,0.638696151943846,"ABAT"
31.3281190675781,0.971924210268993,0.550644140370185,1.76506774341699,0.0775523810893478,0.383405725574672,"ABCA1"
114.374176684649,-0.0112480526035392,0.376384397673338,-0.0298844815913471,0.976159182218633,0.995121457955416,"ABCA10"
299.412629998985,-0.211872844771439,0.198232426125228,-1.06881022904696,0.285155189163132,0.718695579972448,"ABCA11P"
272.898354213367,-0.368817986239625,0.440584421058911,-0.837110820562376,0.402530278711049,0.807911199200515,"ABCA12"
6640.62693191438,0.551431264818047,0.302593675136966,1.82234894555693,0.0684020559479502,0.356800127753582,"ABCA2"
5858.56425626457,0.757518894897183,0.221878028224923,3.4141230700377,0.000639876647059861,0.0111422588181886,"ABCA3"
149.421158249226,-0.331096278607179,0.279566100569484,-1.18432198300412,0.236285630067011,0.667509991343609,"ABCA5"
666.198870597037,0.38724239629946,0.243460926467685,1.59057308257988,0.111705686246613,0.466400322713187,"ABCA7"
5207.12705395128,0.79302984728352,0.171631940316935,4.62052602691034,3.82768320238648e-06,0.000127885074148026,"ABCB1"
1165.19496657131,-0.0836424625367324,0.181610664281274,-0.460559201563126,0.645114888118263,0.918129742934027,"ABCB10"
538.827935482444,0.441331610327799,0.192276104150014,2.29530139628516,0.0217158576576225,0.177418125335984,"ABCB4"
2636.63898417152,0.351166154037259,0.169780389698793,2.06835521263829,0.0386066334486041,0.257137698795849,"ABCB6"
836.511014810176,-0.535747946647105,0.156602015775901,-3.42107950522019,0.000623730953899402,0.0109073291704238,"ABCB7"
3745.62825967461,0.188691823767003,0.168254466106421,1.12146695498505,0.262089149871719,0.694144015994887,"ABCB8"
205.671678454233,-0.109947334837186,0.226615311172147,-0.4851716958951,0.62755455781361,0.912493748017702,"ABCB9"
1467.00590458566,0.225404353704603,0.18964340388124,1.18856943659247,0.23460914079087,0.665948032519482,"ABCC1"
1403.01270619003,0.423207212162449,0.244412359940545,1.73152950311268,0.0833573675039493,0.398785915899278,"ABCC10"
15.2048059599554,-1.31606198616011,0.793431621958331,-1.65869616201058,0.0971770331743018,0.431728667924101,"ABCC2"
874.219713734196,0.546345472085725,0.190575604023914,2.86681747584632,0.00414622063958998,0.0510528650738428,"ABCC3"
1010.84638428407,-0.0104421407638244,0.270647571990205,-0.038582059639546,0.969223605975785,0.995060785695585,"ABCC4"
2705.77630553562,0.101191858355038,0.274872622673201,0.368140913310768,0.712768165366032,0.938597478033553,"ABCC5"
21.9759288336088,0.502553355967725,0.621037664396722,0.809215583495901,0.41839115276322,0.817292188843947,"ABCC6"
14.0848186085782,-1.21727602661424,0.680070024376361,-1.78992748243905,0.0734655700930286,0.371531912175143,"ABCC6P1"
174.887277009741,-0.12031819657647,0.393862615656492,-0.305482652563822,0.75999858019016,0.951039636203247,"ABCC8"
177.26571441428,-0.911082092544243,0.358937434542078,-2.53827549000726,0.0111400253600917,0.110312608325515,"ABCC9"
