"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"LGI3",77.0555073353622,1.82989462059763,0.379940845602165,4.81626190439579,1.46272511350571e-06,7.61249857625725e-05,"LGI3"
"ACHE",442.535318433244,1.82641704247778,0.235360815455154,7.76007271620703,8.48807041242903e-15,1.45669877148304e-12,"ACHE"
"SCN3B",742.52704224196,1.82553127724173,0.278601599264032,6.55247953372898,5.65894765376846e-11,6.00531899083728e-09,"SCN3B"
"TLR5",31.7800979311487,1.82484103700147,0.523487128166776,3.48593296532804,0.000490423882931366,0.012425768669381,"TLR5"
"JPH3",1247.72199539696,1.81523756016111,0.201300356768966,9.01755759054354,1.92329286934248e-19,6.30581708370839e-17,"JPH3"
"SNAP91",382.897368613545,1.81164838235802,0.261697527169802,6.92268055396083,4.43176388771151e-12,5.5001444814327e-10,"SNAP91"
"GBP3",45.3662598949909,1.80748455781431,0.502607946162378,3.59621166281832,0.000322885109142809,0.00882191193102,"GBP3"
"IFI44L",64.4289362047193,1.80580903428796,0.432222997110939,4.17795685643367,2.94139430560588e-05,0.00111019946239251,"IFI44L"
"DMTN",1004.79778775115,1.80480534233752,0.182440389776669,9.89257556699393,4.48341923024137e-23,2.34493500549315e-20,"DMTN"
"DDX25",83.0916102504441,1.80451807539833,0.423839046849768,4.25755505258567,2.06674775461353e-05,0.000815085241034029,"DDX25"
"SERPINE1",121.262138949897,1.78880719197466,0.324231127559543,5.51707421011315,3.4468990829892e-08,2.32978560480073e-06,"SERPINE1"
"UNC80",285.780242296179,1.77924022152511,0.444414737526012,4.00355809852271,6.23968685568669e-05,0.00212507288618402,"UNC80"
"ZDHHC22",69.3795502415317,1.77763364308922,0.471414903756597,3.77084735532048,0.000162694171748226,0.00491595993231537,"ZDHHC22"
"KITLG",237.032274164019,1.77217256745145,0.378769835933377,4.67875844200847,2.88617219434348e-06,0.000139648776636879,"KITLG"
"SOSTDC1",77.846581505438,1.77057665080799,0.36765744230468,4.81583247631012,1.46587467462868e-06,7.61249857625725e-05,"SOSTDC1"
"CXCL12",532.910582938117,1.75882456014449,0.221337221891909,7.94635689881124,1.9207652828209e-15,3.73393371395811e-13,"CXCL12"
"GRIK5",1186.10255404084,1.75718599026703,0.191704598080128,9.16611290425369,4.90383236778757e-20,1.7659423872654e-17,"GRIK5"
"CSPG5",207.690819971492,1.75563155346237,0.232830467982205,7.54038579519823,4.68583112895543e-14,7.49120642581808e-12,"CSPG5"
"RAX",50.5795909329848,1.75204793952749,0.471288685102007,3.71756843504162,0.000201149507680301,0.00594704069342286,"RAX"
"HLA-B",116.873215928257,1.74562814096826,0.432391474660519,4.03714745379471,5.41050642256224e-05,0.00185995775549543,"HLA-B"
"GPRIN2",29.402001870412,1.74278902333439,0.468882912115248,3.71689600602468,0.000201685410603927,0.00595487018109739,"GPRIN2"
"DLGAP3",361.373442927392,1.74029147444975,0.239415117602898,7.26892892927614,3.62348965838548e-13,5.03779729909834e-11,"DLGAP3"
"EDIL3",191.970297957943,1.7378344243929,0.335830306561363,5.17473971359808,2.2822892100424e-07,1.3441031387936e-05,"EDIL3"
"DLG3",50.9283945097266,1.73334939705508,0.397376791097693,4.36197945095628,1.28890978226465e-05,0.000547649539400534,"DLG3"
"RRAGD",179.294535801436,1.7312512715175,0.244045902092142,7.09395755747561,1.30330116043112e-12,1.69406015332488e-10,"RRAGD"
"ADAMTS15",74.7164026411167,1.71990975054802,0.383993975456093,4.4790019127388,7.49928617897802e-06,0.000334151763678723,"ADAMTS15"
"RASGRP2",153.561388988945,1.71903495858514,0.316389601529767,5.43328526055685,5.53258545668912e-08,3.60635919071483e-06,"RASGRP2"
"TUBB4A",408.551832995168,1.71567572721626,0.289254438484594,5.93137217255749,3.00413395522593e-09,2.39221412926466e-07,"TUBB4A"
