"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ACTG2",19.8327356588057,-1.4305355742851,0.593150477923981,-2.41175827640224,0.0158758030517705,0.18566019892511,"ACTG2"
"ACTL10",125.194152188356,-0.011019606222231,0.421450787327148,-0.0261468398057045,0.979140217055897,0.997947995548968,"ACTL10"
"ACTL6A",2609.97655725046,-0.150328539348668,0.141155050667561,-1.06498873853768,0.286881025920189,0.797338564627493,"ACTL6A"
"ACTL6B",669.025737448189,2.37646979377656,0.279860941406462,8.49160937511836,2.03795004130217e-17,5.14570673072238e-15,"ACTL6B"
"ACTL8",3.86277087052715,0.00658148806161309,1.58432854093918,0.00415411822203975,0.996685502739767,0.999807053496326,"ACTL8"
"ACTMAP",747.676641239055,-0.14549776458289,0.206538328911053,-0.704458902858411,0.481147034944263,0.903518286597763,"ACTMAP"
"ACTN1",9205.82673402124,0.183932014413392,0.207485415228102,0.886481655644009,0.375358034998246,0.857622551493073,"ACTN1"
"ACTN1-DT",3.57036073327057,3.9841558355915,2.0207396154946,1.97163246815267,0.0486515779425974,0.375651744346234,"ACTN1-DT"
"ACTN2",64.6728157133278,-0.785992588258102,0.403904758712241,-1.94598496626794,0.0516565455164369,0.387813840914976,"ACTN2"
"ACTN4",8156.30426018089,-0.104046932367612,0.240341314250288,-0.432913220484678,0.665077815126351,0.9552735828388,"ACTN4"
"ACTR10",1992.1948178322,-0.200493604606009,0.255635164331813,-0.784295873887558,0.432866520000749,0.882713056079915,"ACTR10"
"ACTR1A",7388.5742436586,0.277182393864201,0.171352633691624,1.6176138521631,0.105745841937822,0.548549242848329,"ACTR1A"
"ACTR1B",2137.900384693,0.243433923895278,0.195169453340003,1.24729520798111,0.212289273889779,0.72638429329001,"ACTR1B"
"ACTR2",10193.2248629712,-0.0586357548341161,0.220501094503968,-0.265920470671682,0.790300459220932,0.977184485540199,"ACTR2"
"ACTR3",5399.90721763541,-0.154097603207053,0.19767387075306,-0.779554741453695,0.435653004338586,0.884902210141324,"ACTR3"
"ACTR3B",1429.86974767399,-0.0156733260041683,0.15041937803637,-0.104197519021642,0.917012602790598,0.993170399540758,"ACTR3B"
"ACTR3C",68.9881141192999,0.574598962209578,0.383159777656661,1.49963277910778,0.133709551872867,0.611112189183699,"ACTR3C"
"ACTR5",689.199085629965,0.00566174205202118,0.196979183068503,0.028742844618521,0.977069685406292,0.997678955961912,"ACTR5"
"ACTR6",1627.46809887286,-0.239962323173397,0.323673918830451,-0.741370586918051,0.458468773420744,0.893230365353842,"ACTR6"
"ACTR8",1629.10522575561,-0.016200948118408,0.187078298580888,-0.0865998260690994,0.930989604159153,0.993693181647842,"ACTR8"
"ACTRT3",103.608838576541,0.629209386485622,0.291550193224426,2.15815115581582,0.0309160815454997,0.289609195441361,"ACTRT3"
"ACVR1",1676.71930736111,0.275867216073644,0.187924381741345,1.46796926251614,0.142112572410489,0.627124747516521,"ACVR1"
"ACVR1B",1782.53767587235,0.268008707689579,0.24264049387731,1.10455061892965,0.269354358402026,0.781444808866215,"ACVR1B"
"ACVR1C",2.68165496733082,-0.76179736010803,1.73910750876524,-0.438039256497089,0.661357826405129,0.9552735828388,"ACVR1C"
"ACVR2A",413.753192398882,-0.258879099306137,0.200353457833737,-1.29211196105718,0.196318374254874,0.704024163477597,"ACVR2A"
"ACVR2B",1123.75243457167,-0.183635769512816,0.258328713028341,-0.710860853832651,0.477170466184619,0.901290080023862,"ACVR2B"
"ACVR2B-AS1",95.01891741809,-0.350010625111473,0.300521265111021,-1.16467839632636,0.24414919696578,0.758464322586156,"ACVR2B-AS1"
"ACVRL1",201.659038857693,0.624494927916137,0.245092599308076,2.54799585821504,0.0108343757374013,0.140911031275011,"ACVRL1"
"ACY1",7.35720017240651,0.767191818915483,0.881761414290558,0.870067352099712,0.384263598113474,0.862482728084058,"ACY1"
"ACYP1",392.483740424116,-0.292959297132686,0.361945149936735,-0.80940246659996,0.418283683873552,0.876154118552036,"ACYP1"
"ACYP2",155.039146880478,0.0338362535524086,0.360083493341809,0.0939677996299865,0.925134735696513,0.993532331427897,"ACYP2"
"ADA",610.822899813011,-0.100187220913853,0.213536391257372,-0.469181015582017,0.638940254078009,0.949751616146833,"ADA"
"ADA2",19.4533255440266,0.452466954958919,0.573835462249208,0.788495979640971,0.430406649283943,0.881161981019186,"ADA2"
