"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ABCB6",134.363629326217,-0.0143652233353922,0.287064759806325,-0.0500417513632953,0.960089117204772,0.999819998228587,"ABCB6"
"ABCB7",834.531609546225,0.0310940625110804,0.176479882835087,0.176190407719936,0.860144356435529,0.999819998228587,"ABCB7"
"ABCB8",3934.78030273894,-0.0918039583520953,0.177000780802481,-0.518664143377659,0.603994970336255,0.999819998228587,"ABCB8"
"ABCB9",208.431615340112,-0.0471288617608508,0.247223329238469,-0.190632744514944,0.848813334208393,0.999819998228587,"ABCB9"
"ABCC1",4593.46450274006,-0.132758180344015,0.264958005861912,-0.501053666644837,0.616333354005476,0.999819998228587,"ABCC1"
"ABCC10",1413.83688826051,0.000221907270949975,0.24626832333777,0.000901079229120415,0.999281042892317,0.999819998228587,"ABCC10"
"ABCC11",8.21852535873528,0.233481615868142,1.17576541332586,0.198578401118041,0.842592550530347,0.999819998228587,"ABCC11"
"ABCC2",15.0306225557266,0.579721836227881,0.753237141630513,0.769640534417849,0.441513153405936,0.999819998228587,"ABCC2"
"ABCC3",914.98292671438,0.848398770688711,0.203126894151729,4.17669346164956,2.9577719103171e-05,0.0023626682019613,"ABCC3"
"ABCC4",1023.21309997314,-0.232481313634835,0.27073153888298,-0.858715296319138,0.390497609218198,0.999819998228587,"ABCC4"
"ABCC5",2926.6829284978,-0.011772068271787,0.282315227564328,-0.0416983113994608,0.966739200100071,0.999819998228587,"ABCC5"
"ABCC6",103.048602206222,0.326764828863681,0.279633065392207,1.16854860638662,0.242585544941372,0.999819998228587,"ABCC6"
"ABCC6P1",12.628510889011,-0.856114397218646,0.714366917458645,-1.19842391395204,0.230752027259465,0.999819998228587,"ABCC6P1"
"ABCC6P2",8.55959623495156,-0.211114571547594,1.09480882764913,-0.192832361427809,0.847090258352724,0.999819998228587,"ABCC6P2"
"ABCC8",212.153917677112,0.700194821806396,0.379163313548597,1.84668399285062,0.0647929529647033,0.744796859118596,"ABCC8"
"ABCC9",187.943213708893,-0.539931640459547,0.325442410912121,-1.65906969207324,0.0971017496834991,0.88065231436799,"ABCC9"
"ABCD1",1622.91651486671,-0.0635246723025993,0.191025313690809,-0.332545834241735,0.739477136218902,0.999819998228587,"ABCD1"
"ABCD2",1693.70492927453,0.207679273013628,0.258249322947154,0.80418128746121,0.421292284159888,0.999819998228587,"ABCD2"
"ABCD3",2316.24181591639,-0.0550899839674418,0.21279942264259,-0.258882205991549,0.795726127840799,0.999819998228587,"ABCD3"
"ABCD4",1654.19553756641,-0.0791483504435115,0.199537823452403,-0.396658383228237,0.691619393183192,0.999819998228587,"ABCD4"
"ABCE1",2348.08232948545,0.0837616068938376,0.20144361116319,0.415806718367365,0.677551442311442,0.999819998228587,"ABCE1"
"ABCF1",7972.78082197376,0.0303395367628085,0.159845750251027,0.189805088437836,0.849461868385426,0.999819998228587,"ABCF1"
"ABCF2",1871.52868273197,0.096647953592974,0.262577873657435,0.368073487102204,0.712818439513855,0.999819998228587,"ABCF2"
"ABCF3",1977.04714482272,-0.147993928673368,0.191730549587991,-0.771884965600899,0.440182562581804,0.999819998228587,"ABCF3"
"ABCG1",225.579861340003,-0.62587166878655,0.262756615601706,-2.3819444749405,0.0172214939072206,0.346432744194061,"ABCG1"
